Year,Staatsangehörigkeit,Erreichter Abschluss,Besuchte Schule,Value
2005,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsgrundbildungsjahr schulisch,1405.0
2005,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsgrundbildungsjahr schulisch,
2005,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsgrundbildungsjahr schulisch,
2005,Ausländerinnen und Ausländer,Realschulabschluss,Berufsgrundbildungsjahr schulisch,
2005,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsgrundbildungsjahr schulisch,86.0
2005,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufsgrundbildungsjahr schulisch,230.0
2005,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufsgrundbildungsjahr schulisch,
2005,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsgrundbildungsjahr schulisch,
2005,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufsgrundbildungsjahr schulisch,236.0
2005,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsgrundbildungsjahr schulisch,552.0
2005,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsgrundbildungsjahr schulisch,167.0
2019,Deutsche,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2019,Deutsche,Fachhochschulreife,Berufseinstiegsklasse,
2019,Deutsche,Schulischer Teil der Fachhochschulreife,Berufseinstiegsklasse,
2019,Deutsche,Realschulabschluss,Berufseinstiegsklasse,
2019,Deutsche,Hauptschulabschluss,Berufseinstiegsklasse,1259.0
2019,Deutsche,Erfolgreicher Besuch,Berufseinstiegsklasse,195.0
2019,Deutsche,Entlassungen aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2019,Deutsche,Ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,721.0
2019,Deutsche,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,2175.0
2019,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,395.0
2019,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2019,Ausländerinnen und Ausländer,Fachhochschulreife,Berufseinstiegsklasse,
2019,Ausländerinnen und Ausländer,Schulischer Teil der Fachhochschulreife,Berufseinstiegsklasse,
2019,Ausländerinnen und Ausländer,Realschulabschluss,Berufseinstiegsklasse,
2019,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufseinstiegsklasse,1055.0
2019,Ausländerinnen und Ausländer,Erfolgreicher Besuch,Berufseinstiegsklasse,70.0
2019,Ausländerinnen und Ausländer,Entlassungen aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2019,Ausländerinnen und Ausländer,Ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,343.0
2019,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,1468.0
2019,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,326.0
2018,Deutsche,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2018,Deutsche,Fachhochschulreife,Berufseinstiegsklasse,
2018,Deutsche,Schulischer Teil der Fachhochschulreife,Berufseinstiegsklasse,
2018,Deutsche,Realschulabschluss,Berufseinstiegsklasse,
2018,Deutsche,Hauptschulabschluss,Berufseinstiegsklasse,1493.0
2018,Deutsche,Erfolgreicher Besuch,Berufseinstiegsklasse,159.0
2018,Deutsche,Entlassungen aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2018,Deutsche,Ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,784.0
2018,Deutsche,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,2436.0
2018,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,406.0
2018,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2018,Ausländerinnen und Ausländer,Fachhochschulreife,Berufseinstiegsklasse,
2018,Ausländerinnen und Ausländer,Schulischer Teil der Fachhochschulreife,Berufseinstiegsklasse,
2018,Ausländerinnen und Ausländer,Realschulabschluss,Berufseinstiegsklasse,
2018,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufseinstiegsklasse,1227.0
2018,Ausländerinnen und Ausländer,Erfolgreicher Besuch,Berufseinstiegsklasse,58.0
2018,Ausländerinnen und Ausländer,Entlassungen aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2018,Ausländerinnen und Ausländer,Ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,445.0
2018,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,1730.0
2018,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,288.0
2017,Deutsche,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2017,Deutsche,Fachhochschulreife,Berufseinstiegsklasse,
2017,Deutsche,Schulischer Teil der Fachhochschulreife,Berufseinstiegsklasse,
2017,Deutsche,Realschulabschluss,Berufseinstiegsklasse,
2017,Deutsche,Hauptschulabschluss,Berufseinstiegsklasse,1473.0
2017,Deutsche,Erfolgreicher Besuch,Berufseinstiegsklasse,181.0
2017,Deutsche,Entlassungen aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2017,Deutsche,Ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,806.0
2017,Deutsche,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,2460.0
2017,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,435.0
2017,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2017,Ausländerinnen und Ausländer,Fachhochschulreife,Berufseinstiegsklasse,
2017,Ausländerinnen und Ausländer,Schulischer Teil der Fachhochschulreife,Berufseinstiegsklasse,
2017,Ausländerinnen und Ausländer,Realschulabschluss,Berufseinstiegsklasse,
2017,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufseinstiegsklasse,588.0
2017,Ausländerinnen und Ausländer,Erfolgreicher Besuch,Berufseinstiegsklasse,92.0
2017,Ausländerinnen und Ausländer,Entlassungen aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2017,Ausländerinnen und Ausländer,Ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,235.0
2017,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,915.0
2017,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,163.0
2015,Deutsche,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2015,Deutsche,Fachhochschulreife,Berufseinstiegsklasse,
2015,Deutsche,Realschulabschluss,Berufseinstiegsklasse,
2015,Deutsche,Hauptschulabschluss,Berufseinstiegsklasse,1500.0
2015,Deutsche,erfolgreicher Besuch,Berufseinstiegsklasse,268.0
2015,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2015,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufseinstiegsklasse,
2015,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,790.0
2015,Deutsche,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,2558.0
2015,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,403.0
2015,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2015,Ausländerinnen und Ausländer,Fachhochschulreife,Berufseinstiegsklasse,
2015,Ausländerinnen und Ausländer,Realschulabschluss,Berufseinstiegsklasse,
2015,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufseinstiegsklasse,254.0
2015,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufseinstiegsklasse,31.0
2015,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2015,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufseinstiegsklasse,
2015,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,161.0
2015,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,446.0
2015,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,95.0
2014,Deutsche,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2014,Deutsche,Fachhochschulreife,Berufseinstiegsklasse,
2014,Deutsche,Realschulabschluss,Berufseinstiegsklasse,
2014,Deutsche,Hauptschulabschluss,Berufseinstiegsklasse,1825.0
2014,Deutsche,erfolgreicher Besuch,Berufseinstiegsklasse,323.0
2014,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2014,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufseinstiegsklasse,
2014,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,969.0
2014,Deutsche,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,3117.0
2014,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,589.0
2014,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2014,Ausländerinnen und Ausländer,Fachhochschulreife,Berufseinstiegsklasse,
2014,Ausländerinnen und Ausländer,Realschulabschluss,Berufseinstiegsklasse,
2014,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufseinstiegsklasse,260.0
2014,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufseinstiegsklasse,40.0
2014,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2014,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufseinstiegsklasse,
2014,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,124.0
2014,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,424.0
2014,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,101.0
2012,Deutsche,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2012,Deutsche,Fachhochschulreife,Berufseinstiegsklasse,
2012,Deutsche,Realschulabschluss,Berufseinstiegsklasse,
2012,Deutsche,Hauptschulabschluss,Berufseinstiegsklasse,1824.0
2012,Deutsche,erfolgreicher Besuch,Berufseinstiegsklasse,383.0
2012,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2012,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufseinstiegsklasse,
2012,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,965.0
2012,Deutsche,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,3172.0
2012,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,538.0
2012,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2012,Ausländerinnen und Ausländer,Fachhochschulreife,Berufseinstiegsklasse,
2012,Ausländerinnen und Ausländer,Realschulabschluss,Berufseinstiegsklasse,
2012,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufseinstiegsklasse,222.0
2012,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufseinstiegsklasse,38.0
2012,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2012,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufseinstiegsklasse,
2012,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,123.0
2012,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,383.0
2012,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,78.0
2011,Deutsche,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2011,Deutsche,Fachhochschulreife,Berufseinstiegsklasse,
2011,Deutsche,Realschulabschluss,Berufseinstiegsklasse,
2011,Deutsche,Hauptschulabschluss,Berufseinstiegsklasse,2034.0
2011,Deutsche,erfolgreicher Besuch,Berufseinstiegsklasse,353.0
2011,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2011,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufseinstiegsklasse,
2011,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,1111.0
2011,Deutsche,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,3498.0
2011,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,656.0
2011,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2011,Ausländerinnen und Ausländer,Fachhochschulreife,Berufseinstiegsklasse,
2011,Ausländerinnen und Ausländer,Realschulabschluss,Berufseinstiegsklasse,
2011,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufseinstiegsklasse,204.0
2011,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufseinstiegsklasse,42.0
2011,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2011,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufseinstiegsklasse,
2011,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,144.0
2011,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,390.0
2011,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,91.0
2010,Deutsche,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2010,Deutsche,Fachhochschulreife,Berufseinstiegsklasse,
2010,Deutsche,Realschulabschluss,Berufseinstiegsklasse,
2010,Deutsche,Hauptschulabschluss,Berufseinstiegsklasse,2112.0
2010,Deutsche,erfolgreicher Besuch,Berufseinstiegsklasse,441.0
2010,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2010,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufseinstiegsklasse,
2010,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,1183.0
2010,Deutsche,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,3736.0
2010,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,704.0
2010,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2010,Ausländerinnen und Ausländer,Fachhochschulreife,Berufseinstiegsklasse,
2010,Ausländerinnen und Ausländer,Realschulabschluss,Berufseinstiegsklasse,
2010,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufseinstiegsklasse,256.0
2010,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufseinstiegsklasse,42.0
2010,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2010,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufseinstiegsklasse,
2010,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,169.0
2010,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,467.0
2010,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,90.0
2006,Deutsche,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2006,Deutsche,Fachhochschulreife,Berufseinstiegsklasse,
2006,Deutsche,Realschulabschluss,Berufseinstiegsklasse,
2006,Deutsche,Hauptschulabschluss,Berufseinstiegsklasse,
2006,Deutsche,erfolgreicher Besuch,Berufseinstiegsklasse,
2006,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2006,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufseinstiegsklasse,
2006,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,
2006,Deutsche,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,
2006,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,
2006,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2006,Ausländerinnen und Ausländer,Fachhochschulreife,Berufseinstiegsklasse,
2006,Ausländerinnen und Ausländer,Realschulabschluss,Berufseinstiegsklasse,
2006,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufseinstiegsklasse,
2006,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufseinstiegsklasse,
2006,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2006,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufseinstiegsklasse,
2006,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,
2006,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,
2006,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,
2005,Deutsche,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2005,Deutsche,Fachhochschulreife,Berufseinstiegsklasse,
2005,Deutsche,Realschulabschluss,Berufseinstiegsklasse,
2005,Deutsche,Hauptschulabschluss,Berufseinstiegsklasse,
2005,Deutsche,erfolgreicher Besuch,Berufseinstiegsklasse,
2005,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2005,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufseinstiegsklasse,
2005,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,
2005,Deutsche,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,
2005,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,
2005,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufseinstiegsklasse,
2005,Ausländerinnen und Ausländer,Fachhochschulreife,Berufseinstiegsklasse,
2005,Ausländerinnen und Ausländer,Realschulabschluss,Berufseinstiegsklasse,
2005,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufseinstiegsklasse,
2005,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufseinstiegsklasse,
2005,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufseinstiegsklasse,
2005,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufseinstiegsklasse,
2005,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufseinstiegsklasse,
2005,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufseinstiegsklasse,
2005,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufseinstiegsklasse,
2019,Deutsche,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2019,Deutsche,Fachhochschulreife,Berufsvorbereitungsjahr,
2019,Deutsche,Schulischer Teil der Fachhochschulreife,Berufsvorbereitungsjahr,
2019,Deutsche,Realschulabschluss,Berufsvorbereitungsjahr,
2019,Deutsche,Hauptschulabschluss,Berufsvorbereitungsjahr,469.0
2019,Deutsche,Erfolgreicher Besuch,Berufsvorbereitungsjahr,
2019,Deutsche,Entlassungen aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,2627.0
2019,Deutsche,Ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2019,Deutsche,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,3096.0
2019,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,307.0
2019,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2019,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsvorbereitungsjahr,
2019,Ausländerinnen und Ausländer,Schulischer Teil der Fachhochschulreife,Berufsvorbereitungsjahr,
2019,Ausländerinnen und Ausländer,Realschulabschluss,Berufsvorbereitungsjahr,
2019,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsvorbereitungsjahr,311.0
2019,Ausländerinnen und Ausländer,Erfolgreicher Besuch,Berufsvorbereitungsjahr,
2019,Ausländerinnen und Ausländer,Entlassungen aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,2930.0
2019,Ausländerinnen und Ausländer,Ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2019,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,3241.0
2019,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,750.0
2018,Deutsche,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2018,Deutsche,Fachhochschulreife,Berufsvorbereitungsjahr,
2018,Deutsche,Schulischer Teil der Fachhochschulreife,Berufsvorbereitungsjahr,
2018,Deutsche,Realschulabschluss,Berufsvorbereitungsjahr,
2018,Deutsche,Hauptschulabschluss,Berufsvorbereitungsjahr,413.0
2018,Deutsche,Erfolgreicher Besuch,Berufsvorbereitungsjahr,
2018,Deutsche,Entlassungen aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,2628.0
2018,Deutsche,Ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2018,Deutsche,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,3041.0
2018,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,331.0
2018,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2018,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsvorbereitungsjahr,
2018,Ausländerinnen und Ausländer,Schulischer Teil der Fachhochschulreife,Berufsvorbereitungsjahr,
2018,Ausländerinnen und Ausländer,Realschulabschluss,Berufsvorbereitungsjahr,
2018,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsvorbereitungsjahr,307.0
2018,Ausländerinnen und Ausländer,Erfolgreicher Besuch,Berufsvorbereitungsjahr,
2018,Ausländerinnen und Ausländer,Entlassungen aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,4320.0
2018,Ausländerinnen und Ausländer,Ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2018,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,4627.0
2018,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,1272.0
2017,Deutsche,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2017,Deutsche,Fachhochschulreife,Berufsvorbereitungsjahr,
2017,Deutsche,Schulischer Teil der Fachhochschulreife,Berufsvorbereitungsjahr,
2017,Deutsche,Realschulabschluss,Berufsvorbereitungsjahr,
2017,Deutsche,Hauptschulabschluss,Berufsvorbereitungsjahr,374.0
2017,Deutsche,Erfolgreicher Besuch,Berufsvorbereitungsjahr,
2017,Deutsche,Entlassungen aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,2743.0
2017,Deutsche,Ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2017,Deutsche,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,3117.0
2017,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,371.0
2017,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2017,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsvorbereitungsjahr,
2017,Ausländerinnen und Ausländer,Schulischer Teil der Fachhochschulreife,Berufsvorbereitungsjahr,
2017,Ausländerinnen und Ausländer,Realschulabschluss,Berufsvorbereitungsjahr,
2017,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsvorbereitungsjahr,277.0
2017,Ausländerinnen und Ausländer,Erfolgreicher Besuch,Berufsvorbereitungsjahr,
2017,Ausländerinnen und Ausländer,Entlassungen aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,5154.0
2017,Ausländerinnen und Ausländer,Ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2017,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,5431.0
2017,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,1413.0
2015,Deutsche,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2015,Deutsche,Fachhochschulreife,Berufsvorbereitungsjahr,
2015,Deutsche,Realschulabschluss,Berufsvorbereitungsjahr,
2015,Deutsche,Hauptschulabschluss,Berufsvorbereitungsjahr,492.0
2015,Deutsche,erfolgreicher Besuch,Berufsvorbereitungsjahr,
2015,Deutsche,Entlassung aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,2906.0
2015,Deutsche,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsvorbereitungsjahr,
2015,Deutsche,ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,0.0
2015,Deutsche,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,3398.0
2015,Deutsche,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,368.0
2015,Ausländerinnen und Ausländer,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2015,Ausländerinnen und Ausländer,Fachhochschulreife,Berufsvorbereitungsjahr,
2015,Ausländerinnen und Ausländer,Realschulabschluss,Berufsvorbereitungsjahr,
2015,Ausländerinnen und Ausländer,Hauptschulabschluss,Berufsvorbereitungsjahr,69.0
2015,Ausländerinnen und Ausländer,erfolgreicher Besuch,Berufsvorbereitungsjahr,0.0
2015,Ausländerinnen und Ausländer,Entlassung aus dem Berufsvorbereitungsjahr,Berufsvorbereitungsjahr,962.0
2015,Ausländerinnen und Ausländer,ohne erfolgr. Besuch m. gleichz. erworb. Hauptschulabschl.,Berufsvorbereitungsjahr,
2015,Ausländerinnen und Ausländer,ohne erfolgreichen Besuch/Abschluss,Berufsvorbereitungsjahr,
2015,Ausländerinnen und Ausländer,Erreichte Abschlüsse insgesamt,Berufsvorbereitungsjahr,1031.0
2015,Ausländerinnen und Ausländer,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsvorbereitungsjahr,160.0
2014,Deutsche,Allgemeine Hochschulreife,Berufsvorbereitungsjahr,
2014,Deutsche,Fachhochschulreife,Berufsvorbereitungsjahr,
2014,Deutsche,Realschulabschluss,Berufsvorbereitungsjahr,
2014,Deutsche,Hauptschulabschluss,Berufsvorbereitungsjahr,494.0
2014,Deutsche,erfolgreicher Besuch,Berufsvorbereitungsjahr,
