Year,Land der Staatsangehörigkeit,Kategorie,Units,Value
2017.0,China,Männer,Anzahl,4820.0
2017.0,Indien,Männer,Anzahl,3075.0
2017.0,Irak,Männer,Anzahl,20525.0
2017.0,"Iran, Islamische Republik",Männer,Anzahl,5230.0
2017.0,"Syrien, Arabische Republik",Männer,Anzahl,43905.0
2017.0,Vietnam,Männer,Anzahl,3925.0
2017.0,übrige asiatische Staaten,Männer,Anzahl,1685.0
2017.0,Asien insgesamt,Männer,Anzahl,113360.0
2017.0,Australien und Ozeanien,Männer,Anzahl,545.0
2017.0,staatenlos,Männer,Anzahl,1720.0
2017.0,"ungeklärt,oh.Angabe,unbekannt",Männer,Anzahl,5040.0
2017.0,Ausländer insgesamt,Männer,Anzahl,425770.0
2016.0,Bulgarien,Männer,Anzahl,11545.0
2016.0,Griechenland,Männer,Anzahl,10430.0
2016.0,Italien,Männer,Anzahl,17105.0
2016.0,Serbien (ohne Kosovo) ab 2008,Männer,Anzahl,9300.0
2016.0,Kroatien,Männer,Anzahl,5285.0
2016.0,Kosovo,Männer,Anzahl,7805.0
2016.0,Niederlande,Männer,Anzahl,17135.0
2016.0,Polen,Männer,Anzahl,49755.0
2016.0,Rumänien,Männer,Anzahl,23035.0
2016.0,Russische Föderation,Männer,Anzahl,7960.0
2016.0,Spanien,Männer,Anzahl,6235.0
2016.0,Türkei,Männer,Anzahl,46085.0
2016.0,Ukraine,Männer,Anzahl,3770.0
2016.0,übrige europäische Staaten,Männer,Anzahl,5.0
2016.0,Europa insgesamt,Männer,Anzahl,264705.0
2016.0,übrige afrikanische Staaten,Männer,Anzahl,1790.0
2016.0,Afrika insgesamt,Männer,Anzahl,23690.0
2016.0,übrige amerikanische Staaten,Männer,Anzahl,515.0
2016.0,Amerika insgesamt,Männer,Anzahl,6785.0
2016.0,Afghanistan,Männer,Anzahl,12900.0
2016.0,China,Männer,Anzahl,4430.0
2016.0,Indien,Männer,Anzahl,2700.0
2016.0,Irak,Männer,Anzahl,19005.0
2016.0,"Iran, Islamische Republik",Männer,Anzahl,5015.0
2016.0,"Syrien, Arabische Republik",Männer,Anzahl,41085.0
2016.0,Vietnam,Männer,Anzahl,3880.0
2016.0,übrige asiatische Staaten,Männer,Anzahl,1570.0
2016.0,Asien insgesamt,Männer,Anzahl,107575.0
2016.0,Australien und Ozeanien,Männer,Anzahl,520.0
2016.0,staatenlos,Männer,Anzahl,1550.0
2016.0,"ungeklärt,oh.Angabe,unbekannt",Männer,Anzahl,5160.0
2016.0,Ausländer insgesamt,Männer,Anzahl,410010.0
2015.0,Bulgarien,Männer,Anzahl,9791.0
2015.0,Griechenland,Männer,Anzahl,10003.0
2015.0,Italien,Männer,Anzahl,16670.0
2015.0,Serbien (ohne Kosovo) ab 2008,Männer,Anzahl,10029.0
2015.0,Kroatien,Männer,Anzahl,4632.0
2015.0,Kosovo,Männer,Anzahl,8271.0
2015.0,Niederlande,Männer,Anzahl,17110.0
2015.0,Polen,Männer,Anzahl,46272.0
2015.0,Rumänien,Männer,Anzahl,17873.0
2015.0,Russische Föderation,Männer,Anzahl,7608.0
2015.0,Spanien,Männer,Anzahl,6074.0
2015.0,Türkei,Männer,Anzahl,46458.0
2015.0,Ukraine,Männer,Anzahl,3735.0
2015.0,übrige europäische Staaten,Männer,Anzahl,3.0
2015.0,Europa insgesamt,Männer,Anzahl,255328.0
2015.0,übrige afrikanische Staaten,Männer,Anzahl,1233.0
2015.0,Afrika insgesamt,Männer,Anzahl,20291.0
2015.0,übrige amerikanische Staaten,Männer,Anzahl,480.0
2015.0,Amerika insgesamt,Männer,Anzahl,6649.0
2015.0,Afghanistan,Männer,Anzahl,5824.0
2015.0,China,Männer,Anzahl,4124.0
2015.0,Indien,Männer,Anzahl,2458.0
2015.0,Irak,Männer,Anzahl,10530.0
2015.0,"Iran, Islamische Republik",Männer,Anzahl,3638.0
2015.0,"Syrien, Arabische Republik",Männer,Anzahl,25487.0
2015.0,Vietnam,Männer,Anzahl,3832.0
2015.0,übrige asiatische Staaten,Männer,Anzahl,1462.0
2015.0,Asien insgesamt,Männer,Anzahl,72395.0
2015.0,Australien und Ozeanien,Männer,Anzahl,531.0
2015.0,staatenlos,Männer,Anzahl,1215.0
2015.0,"ungeklärt,oh.Angabe,unbekannt",Männer,Anzahl,4681.0
2015.0,Ausländer insgesamt,Männer,Anzahl,361111.0
2014.0,Bulgarien,Männer,Anzahl,7331.0
2014.0,Griechenland,Männer,Anzahl,9631.0
2014.0,Italien,Männer,Anzahl,15987.0
2014.0,Serbien (ohne Kosovo) ab 2008,Männer,Anzahl,9285.0
2014.0,Kroatien,Männer,Anzahl,4004.0
2014.0,Kosovo,Männer,Anzahl,7104.0
2014.0,Niederlande,Männer,Anzahl,16992.0
2014.0,Polen,Männer,Anzahl,41233.0
2014.0,Rumänien,Männer,Anzahl,13458.0
2014.0,Russische Föderation,Männer,Anzahl,7322.0
2014.0,Spanien,Männer,Anzahl,5752.0
2014.0,Türkei,Männer,Anzahl,47161.0
2014.0,Ukraine,Männer,Anzahl,3737.0
2014.0,übrige europäische Staaten,Männer,Anzahl,3.0
2014.0,Europa insgesamt,Männer,Anzahl,232437.0
2014.0,übrige afrikanische Staaten,Männer,Anzahl,1103.0
2014.0,Afrika insgesamt,Männer,Anzahl,13269.0
2014.0,übrige amerikanische Staaten,Männer,Anzahl,460.0
2014.0,Amerika insgesamt,Männer,Anzahl,6214.0
2014.0,Afghanistan,Männer,Anzahl,2697.0
2014.0,China,Männer,Anzahl,3795.0
2014.0,Indien,Männer,Anzahl,2170.0
2014.0,Irak,Männer,Anzahl,5530.0
2014.0,"Iran, Islamische Republik",Männer,Anzahl,3041.0
2014.0,"Syrien, Arabische Republik",Männer,Anzahl,9710.0
2014.0,Vietnam,Männer,Anzahl,3809.0
2014.0,übrige asiatische Staaten,Männer,Anzahl,1426.0
2014.0,Asien insgesamt,Männer,Anzahl,45531.0
2014.0,Australien und Ozeanien,Männer,Anzahl,544.0
2014.0,staatenlos,Männer,Anzahl,1053.0
2014.0,"ungeklärt,oh.Angabe,unbekannt",Männer,Anzahl,3370.0
2014.0,Ausländer insgesamt,Männer,Anzahl,302438.0
2013.0,Bulgarien,Männer,Anzahl,5456.0
2013.0,Griechenland,Männer,Anzahl,9217.0
2013.0,Italien,Männer,Anzahl,15282.0
2013.0,Serbien (ohne Kosovo) ab 2008,Männer,Anzahl,8481.0
2013.0,Kroatien,Männer,Anzahl,3547.0
2013.0,Kosovo,Männer,Anzahl,6560.0
2013.0,Niederlande,Männer,Anzahl,17020.0
2013.0,Polen,Männer,Anzahl,35763.0
2013.0,Rumänien,Männer,Anzahl,9499.0
2013.0,Russische Föderation,Männer,Anzahl,7280.0
2013.0,Spanien,Männer,Anzahl,5414.0
2013.0,Türkei,Männer,Anzahl,47964.0
2013.0,Ukraine,Männer,Anzahl,3629.0
2013.0,übrige europäische Staaten,Männer,Anzahl,4.0
2013.0,Europa insgesamt,Männer,Anzahl,215221.0
2013.0,übrige afrikanische Staaten,Männer,Anzahl,1017.0
2013.0,Afrika insgesamt,Männer,Anzahl,10827.0
2013.0,übrige amerikanische Staaten,Männer,Anzahl,457.0
2013.0,Amerika insgesamt,Männer,Anzahl,5972.0
2013.0,Afghanistan,Männer,Anzahl,2342.0
2013.0,China,Männer,Anzahl,3498.0
2013.0,Indien,Männer,Anzahl,1986.0
2013.0,Irak,Männer,Anzahl,5201.0
2013.0,"Iran, Islamische Republik",Männer,Anzahl,3034.0
2013.0,"Syrien, Arabische Republik",Männer,Anzahl,5250.0
2013.0,Vietnam,Männer,Anzahl,3876.0
2013.0,übrige asiatische Staaten,Männer,Anzahl,1430.0
2013.0,Asien insgesamt,Männer,Anzahl,39307.0
2013.0,Australien und Ozeanien,Männer,Anzahl,547.0
2013.0,staatenlos,Männer,Anzahl,1018.0
2013.0,"ungeklärt,oh.Angabe,unbekannt",Männer,Anzahl,3000.0
2013.0,Ausländer insgesamt,Männer,Anzahl,275914.0
2012.0,Bulgarien,Männer,Anzahl,4352.0
2012.0,Griechenland,Männer,Anzahl,8737.0
2012.0,Italien,Männer,Anzahl,14560.0
2012.0,Serbien (ohne Kosovo) ab 2008,Männer,Anzahl,8817.0
2012.0,Kroatien,Männer,Anzahl,3341.0
2012.0,Kosovo,Männer,Anzahl,5778.0
2012.0,Niederlande,Männer,Anzahl,16908.0
2012.0,Polen,Männer,Anzahl,29767.0
2012.0,Rumänien,Männer,Anzahl,7324.0
2012.0,Russische Föderation,Männer,Anzahl,6735.0
2012.0,Spanien,Männer,Anzahl,4800.0
2012.0,Türkei,Männer,Anzahl,49002.0
2012.0,Ukraine,Männer,Anzahl,3717.0
2012.0,übrige europäische Staaten,Männer,Anzahl,3.0
2012.0,Europa insgesamt,Männer,Anzahl,200610.0
2012.0,übrige afrikanische Staaten,Männer,Anzahl,826.0
2012.0,Afrika insgesamt,Männer,Anzahl,8780.0
2012.0,übrige amerikanische Staaten,Männer,Anzahl,425.0
2012.0,Amerika insgesamt,Männer,Anzahl,5618.0
2012.0,Afghanistan,Männer,Anzahl,2059.0
2012.0,China,Männer,Anzahl,3127.0
2012.0,Indien,Männer,Anzahl,1711.0
2012.0,Irak,Männer,Anzahl,5155.0
2012.0,"Iran, Islamische Republik",Männer,Anzahl,2740.0
2012.0,"Syrien, Arabische Republik",Männer,Anzahl,3897.0
2012.0,Vietnam,Männer,Anzahl,4014.0
2012.0,übrige asiatische Staaten,Männer,Anzahl,1297.0
2012.0,Asien insgesamt,Männer,Anzahl,36160.0
2012.0,Australien und Ozeanien,Männer,Anzahl,518.0
2012.0,staatenlos,Männer,Anzahl,989.0
2012.0,"ungeklärt,oh.Angabe,unbekannt",Männer,Anzahl,3153.0
2012.0,Ausländer insgesamt,Männer,Anzahl,255855.0
2011.0,Bulgarien,Männer,Anzahl,3334.0
2011.0,Griechenland,Männer,Anzahl,8324.0
2011.0,Italien,Männer,Anzahl,14185.0
2011.0,Serbien (ohne Kosovo) ab 2008,Männer,Anzahl,8973.0
2011.0,Kroatien,Männer,Anzahl,3195.0
2011.0,Kosovo,Männer,Anzahl,5405.0
2011.0,Niederlande,Männer,Anzahl,16847.0
2011.0,Polen,Männer,Anzahl,24280.0
2011.0,Rumänien,Männer,Anzahl,5335.0
2011.0,Russische Föderation,Männer,Anzahl,6657.0
2011.0,Spanien,Männer,Anzahl,4456.0
2011.0,Türkei,Männer,Anzahl,50334.0
2011.0,Ukraine,Männer,Anzahl,3843.0
2011.0,übrige europäische Staaten,Männer,Anzahl,11.0
2011.0,Europa insgesamt,Männer,Anzahl,189263.0
2011.0,übrige afrikanische Staaten,Männer,Anzahl,876.0
2011.0,Afrika insgesamt,Männer,Anzahl,8341.0
2011.0,übrige amerikanische Staaten,Männer,Anzahl,399.0
2011.0,Amerika insgesamt,Männer,Anzahl,5320.0
2011.0,Afghanistan,Männer,Anzahl,1863.0
2011.0,China,Männer,Anzahl,2780.0
2011.0,Indien,Männer,Anzahl,1572.0
2011.0,Irak,Männer,Anzahl,5172.0
2011.0,"Iran, Islamische Republik",Männer,Anzahl,2530.0
2011.0,"Syrien, Arabische Republik",Männer,Anzahl,3299.0
2011.0,Vietnam,Männer,Anzahl,4310.0
2011.0,übrige asiatische Staaten,Männer,Anzahl,1568.0
2011.0,Asien insgesamt,Männer,Anzahl,34989.0
2011.0,Australien und Ozeanien,Männer,Anzahl,495.0
2011.0,staatenlos,Männer,Anzahl,966.0
2011.0,"ungeklärt,oh.Angabe,unbekannt",Männer,Anzahl,2935.0
2011.0,Ausländer insgesamt,Männer,Anzahl,242335.0
2010.0,Bulgarien,Männer,Anzahl,2533.0
2010.0,Griechenland,Männer,Anzahl,8074.0
2010.0,Italien,Männer,Anzahl,14341.0
2010.0,Serbien (ohne Kosovo) ab 2008,Männer,Anzahl,4954.0
2010.0,Kroatien,Männer,Anzahl,3127.0
2010.0,Kosovo,Männer,Anzahl,3615.0
2010.0,Niederlande,Männer,Anzahl,16578.0
2010.0,Polen,Männer,Anzahl,20236.0
2010.0,Rumänien,Männer,Anzahl,4238.0
2010.0,Russische Föderation,Männer,Anzahl,6708.0
2010.0,Spanien,Männer,Anzahl,4373.0
2010.0,Türkei,Männer,Anzahl,51446.0
2010.0,Ukraine,Männer,Anzahl,3975.0
2010.0,übrige europäische Staaten,Männer,Anzahl,9.0
2010.0,Europa insgesamt,Männer,Anzahl,182843.0
2010.0,übrige afrikanische Staaten,Männer,Anzahl,871.0
2010.0,Afrika insgesamt,Männer,Anzahl,8152.0
2010.0,übrige amerikanische Staaten,Männer,Anzahl,380.0
2010.0,Amerika insgesamt,Männer,Anzahl,5101.0
2010.0,Afghanistan,Männer,Anzahl,1603.0
2010.0,China,Männer,Anzahl,2707.0
2010.0,Indien,Männer,Anzahl,1449.0
2010.0,Irak,Männer,Anzahl,5070.0
2010.0,"Iran, Islamische Republik",Männer,Anzahl,2440.0
2010.0,"Syrien, Arabische Republik",Männer,Anzahl,2919.0
2010.0,Vietnam,Männer,Anzahl,4567.0
2010.0,übrige asiatische Staaten,Männer,Anzahl,1696.0
2010.0,Asien insgesamt,Männer,Anzahl,34439.0
2010.0,Australien und Ozeanien,Männer,Anzahl,425.0
2010.0,staatenlos,Männer,Anzahl,968.0
2010.0,"ungeklärt,oh.Angabe,unbekannt",Männer,Anzahl,3184.0
2010.0,Ausländer insgesamt,Männer,Anzahl,235118.0
2009.0,Bulgarien,Männer,Anzahl,1843.0
2009.0,Griechenland,Männer,Anzahl,8103.0
2009.0,Italien,Männer,Anzahl,14127.0
2009.0,Serbien (ohne Kosovo) ab 2008,Männer,Anzahl,3253.0
2009.0,Kroatien,Männer,Anzahl,3069.0
2009.0,Kosovo,Männer,Anzahl,2625.0
2009.0,Niederlande,Männer,Anzahl,16297.0
2009.0,Polen,Männer,Anzahl,18622.0
2009.0,Rumänien,Männer,Anzahl,3163.0
2009.0,Russische Föderation,Männer,Anzahl,6771.0
2009.0,Spanien,Männer,Anzahl,4362.0
2009.0,Türkei,Männer,Anzahl,52760.0
2009.0,Ukraine,Männer,Anzahl,4088.0
2009.0,übrige europäische Staaten,Männer,Anzahl,7.0
2009.0,Europa insgesamt,Männer,Anzahl,179948.0
2009.0,übrige afrikanische Staaten,Männer,Anzahl,794.0
2009.0,Afrika insgesamt,Männer,Anzahl,8136.0
2009.0,übrige amerikanische Staaten,Männer,Anzahl,349.0
2009.0,Amerika insgesamt,Männer,Anzahl,4995.0
2009.0,Afghanistan,Männer,Anzahl,1397.0
2009.0,China,Männer,Anzahl,2686.0
2009.0,Indien,Männer,Anzahl,1300.0
2009.0,Irak,Männer,Anzahl,4863.0
2009.0,"Iran, Islamische Republik",Männer,Anzahl,2389.0
2009.0,"Syrien, Arabische Republik",Männer,Anzahl,2765.0
2009.0,Vietnam,Männer,Anzahl,4665.0
2009.0,übrige asiatische Staaten,Männer,Anzahl,1643.0
2009.0,Asien insgesamt,Männer,Anzahl,34119.0
2009.0,Australien und Ozeanien,Männer,Anzahl,359.0
2009.0,staatenlos,Männer,Anzahl,986.0
2009.0,"ungeklärt,oh.Angabe,unbekannt",Männer,Anzahl,3344.0
2009.0,Ausländer insgesamt,Männer,Anzahl,231895.0
2008.0,Bulgarien,Männer,Anzahl,1481.0
2008.0,Griechenland,Männer,Anzahl,8351.0
2008.0,Italien,Männer,Anzahl,14278.0
2008.0,Serbien (ohne Kosovo) ab 2008,Männer,Anzahl,1516.0
2008.0,Kroatien,Männer,Anzahl,3085.0
2008.0,Kosovo,Männer,Anzahl,914.0
2008.0,Niederlande,Männer,Anzahl,15810.0
2008.0,Polen,Männer,Anzahl,18089.0
2008.0,Rumänien,Männer,Anzahl,2523.0
2008.0,Russische Föderation,Männer,Anzahl,6917.0
2008.0,Spanien,Männer,Anzahl,4473.0
2008.0,Türkei,Männer,Anzahl,54134.0
2008.0,Ukraine,Männer,Anzahl,4107.0
2008.0,übrige europäische Staaten,Männer,Anzahl,10.0
2008.0,Europa insgesamt,Männer,Anzahl,180114.0
2008.0,übrige afrikanische Staaten,Männer,Anzahl,789.0
2008.0,Afrika insgesamt,Männer,Anzahl,8198.0
2008.0,übrige amerikanische Staaten,Männer,Anzahl,343.0
2008.0,Amerika insgesamt,Männer,Anzahl,4951.0
2008.0,Afghanistan,Männer,Anzahl,1353.0
2008.0,China,Männer,Anzahl,2710.0
2008.0,Indien,Männer,Anzahl,1203.0
2008.0,Irak,Männer,Anzahl,4125.0
2008.0,"Iran, Islamische Republik",Männer,Anzahl,2507.0
2008.0,"Syrien, Arabische Republik",Männer,Anzahl,2727.0
2008.0,Vietnam,Männer,Anzahl,4796.0
2008.0,übrige asiatische Staaten,Männer,Anzahl,1558.0
2008.0,Asien insgesamt,Männer,Anzahl,33818.0
2008.0,Australien und Ozeanien,Männer,Anzahl,296.0
2008.0,staatenlos,Männer,Anzahl,941.0
2008.0,"ungeklärt,oh.Angabe,unbekannt",Männer,Anzahl,3479.0
2008.0,Ausländer insgesamt,Männer,Anzahl,231830.0
2007.0,Bulgarien,Männer,Anzahl,1006.0
2007.0,Griechenland,Männer,Anzahl,8611.0
2007.0,Italien,Männer,Anzahl,14470.0
2007.0,Serbien (ohne Kosovo) ab 2008,Männer,Anzahl,
2007.0,Kroatien,Männer,Anzahl,3277.0
2007.0,Kosovo,Männer,Anzahl,
2007.0,Niederlande,Männer,Anzahl,14859.0
2007.0,Polen,Männer,Anzahl,18260.0
2007.0,Rumänien,Männer,Anzahl,2125.0
2007.0,Russische Föderation,Männer,Anzahl,7126.0
2007.0,Spanien,Männer,Anzahl,4597.0
2007.0,Türkei,Männer,Anzahl,55463.0
2007.0,Ukraine,Männer,Anzahl,4174.0
2007.0,übrige europäische Staaten,Männer,Anzahl,12.0
2007.0,Europa insgesamt,Männer,Anzahl,181123.0
2007.0,übrige afrikanische Staaten,Männer,Anzahl,761.0
2007.0,Afrika insgesamt,Männer,Anzahl,8446.0
2007.0,übrige amerikanische Staaten,Männer,Anzahl,340.0
2007.0,Amerika insgesamt,Männer,Anzahl,5050.0
2007.0,Afghanistan,Männer,Anzahl,1448.0
2007.0,China,Männer,Anzahl,2887.0
2007.0,Indien,Männer,Anzahl,1231.0
2007.0,Irak,Männer,Anzahl,3917.0
2007.0,"Iran, Islamische Republik",Männer,Anzahl,2668.0
2007.0,"Syrien, Arabische Republik",Männer,Anzahl,2777.0
2007.0,Vietnam,Männer,Anzahl,4829.0
2007.0,übrige asiatische Staaten,Männer,Anzahl,1590.0
2007.0,Asien insgesamt,Männer,Anzahl,34475.0
2007.0,Australien und Ozeanien,Männer,Anzahl,348.0
2007.0,staatenlos,Männer,Anzahl,930.0
2007.0,"ungeklärt,oh.Angabe,unbekannt",Männer,Anzahl,3691.0
2007.0,Ausländer insgesamt,Männer,Anzahl,234098.0
2006.0,Bulgarien,Männer,Anzahl,798.0
2006.0,Griechenland,Männer,Anzahl,8800.0
2006.0,Italien,Männer,Anzahl,14701.0
2006.0,Serbien (ohne Kosovo) ab 2008,Männer,Anzahl,
2006.0,Kroatien,Männer,Anzahl,3348.0
2006.0,Kosovo,Männer,Anzahl,
2006.0,Niederlande,Männer,Anzahl,13843.0
2006.0,Polen,Männer,Anzahl,16987.0
2006.0,Rumänien,Männer,Anzahl,1404.0
2006.0,Russische Föderation,Männer,Anzahl,7274.0
2006.0,Spanien,Männer,Anzahl,4645.0
2006.0,Türkei,Männer,Anzahl,56878.0
2006.0,Ukraine,Männer,Anzahl,4392.0
2006.0,übrige europäische Staaten,Männer,Anzahl,29.0
2006.0,Europa insgesamt,Männer,Anzahl,181109.0
2006.0,übrige afrikanische Staaten,Männer,Anzahl,838.0
2006.0,Afrika insgesamt,Männer,Anzahl,8803.0
2006.0,übrige amerikanische Staaten,Männer,Anzahl,330.0
2006.0,Amerika insgesamt,Männer,Anzahl,5069.0
2006.0,Afghanistan,Männer,Anzahl,1596.0
2006.0,China,Männer,Anzahl,2925.0
2006.0,Indien,Männer,Anzahl,1216.0
2006.0,Irak,Männer,Anzahl,4100.0
2006.0,"Iran, Islamische Republik",Männer,Anzahl,2862.0
2006.0,"Syrien, Arabische Republik",Männer,Anzahl,2900.0
2006.0,Vietnam,Männer,Anzahl,4874.0
2006.0,übrige asiatische Staaten,Männer,Anzahl,1592.0
2006.0,Asien insgesamt,Männer,Anzahl,35762.0
2006.0,Australien und Ozeanien,Männer,Anzahl,330.0
2006.0,staatenlos,Männer,Anzahl,964.0
2006.0,"ungeklärt,oh.Angabe,unbekannt",Männer,Anzahl,3789.0
2006.0,Ausländer insgesamt,Männer,Anzahl,235826.0
2005.0,Bulgarien,Männer,Anzahl,798.0
2005.0,Griechenland,Männer,Anzahl,8996.0
2005.0,Italien,Männer,Anzahl,14941.0
2005.0,Serbien (ohne Kosovo) ab 2008,Männer,Anzahl,
2005.0,Kroatien,Männer,Anzahl,3253.0
2005.0,Kosovo,Männer,Anzahl,
2005.0,Niederlande,Männer,Anzahl,12637.0
2005.0,Polen,Männer,Anzahl,14573.0
2005.0,Rumänien,Männer,Anzahl,1398.0
2005.0,Russische Föderation,Männer,Anzahl,7443.0
2005.0,Spanien,Männer,Anzahl,4820.0
2005.0,Türkei,Männer,Anzahl,58627.0
2005.0,Ukraine,Männer,Anzahl,4577.0
2005.0,übrige europäische Staaten,Männer,Anzahl,27.0
2005.0,Europa insgesamt,Männer,Anzahl,181041.0
2005.0,übrige afrikanische Staaten,Männer,Anzahl,848.0
2005.0,Afrika insgesamt,Männer,Anzahl,9229.0
2005.0,übrige amerikanische Staaten,Männer,Anzahl,327.0
2005.0,Amerika insgesamt,Männer,Anzahl,4801.0
2005.0,Afghanistan,Männer,Anzahl,1750.0
2005.0,China,Männer,Anzahl,3011.0
2005.0,Indien,Männer,Anzahl,1194.0
2005.0,Irak,Männer,Anzahl,4333.0
2005.0,"Iran, Islamische Republik",Männer,Anzahl,3100.0
2005.0,"Syrien, Arabische Republik",Männer,Anzahl,2997.0
2005.0,Vietnam,Männer,Anzahl,4982.0
2005.0,übrige asiatische Staaten,Männer,Anzahl,1579.0
2005.0,Asien insgesamt,Männer,Anzahl,37079.0
2005.0,Australien und Ozeanien,Männer,Anzahl,314.0
2005.0,staatenlos,Männer,Anzahl,926.0
2005.0,"ungeklärt,oh.Angabe,unbekannt",Männer,Anzahl,3854.0
2005.0,Ausländer insgesamt,Männer,Anzahl,237244.0
2022.0,Bulgarien,Frauen,Anzahl,16285.0
2022.0,Griechenland,Frauen,Anzahl,8270.0
2022.0,Italien,Frauen,Anzahl,11605.0
2022.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,10040.0
2022.0,Kroatien,Frauen,Anzahl,5410.0
2022.0,Kosovo,Frauen,Anzahl,9155.0
2022.0,Niederlande,Frauen,Anzahl,12835.0
2022.0,Polen,Frauen,Anzahl,46540.0
2022.0,Rumänien,Frauen,Anzahl,30675.0
2022.0,Russische Föderation,Frauen,Anzahl,15075.0
2022.0,Spanien,Frauen,Anzahl,6065.0
2022.0,Türkei,Frauen,Anzahl,43350.0
2022.0,Ukraine,Frauen,Anzahl,75365.0
2022.0,übrige europäische Staaten,Frauen,Anzahl,
2022.0,Europa insgesamt,Frauen,Anzahl,342250.0
2022.0,übrige afrikanische Staaten,Frauen,Anzahl,3170.0
2022.0,Afrika insgesamt,Frauen,Anzahl,19790.0
2022.0,übrige amerikanische Staaten,Frauen,Anzahl,905.0
2022.0,Amerika insgesamt,Frauen,Anzahl,11310.0
2022.0,Afghanistan,Frauen,Anzahl,10895.0
2022.0,China,Frauen,Anzahl,4990.0
2022.0,Indien,Frauen,Anzahl,4150.0
2022.0,Irak,Frauen,Anzahl,21290.0
2022.0,"Iran, Islamische Republik",Frauen,Anzahl,5445.0
2022.0,"Syrien, Arabische Republik",Frauen,Anzahl,41650.0
2022.0,Vietnam,Frauen,Anzahl,5305.0
2022.0,übrige asiatische Staaten,Frauen,Anzahl,2210.0
2022.0,Asien insgesamt,Frauen,Anzahl,119140.0
2022.0,Australien und Ozeanien,Frauen,Anzahl,420.0
2022.0,staatenlos,Frauen,Anzahl,1580.0
2022.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,4050.0
2022.0,Ausländer insgesamt,Frauen,Anzahl,498555.0
2021.0,Bulgarien,Frauen,Anzahl,15490.0
2021.0,Griechenland,Frauen,Anzahl,8220.0
2021.0,Italien,Frauen,Anzahl,11655.0
2021.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,9850.0
2021.0,Kroatien,Frauen,Anzahl,5335.0
2021.0,Kosovo,Frauen,Anzahl,8695.0
2021.0,Niederlande,Frauen,Anzahl,12900.0
2021.0,Polen,Frauen,Anzahl,45820.0
2021.0,Rumänien,Frauen,Anzahl,29110.0
2021.0,Russische Föderation,Frauen,Anzahl,14455.0
2021.0,Spanien,Frauen,Anzahl,5910.0
2021.0,Türkei,Frauen,Anzahl,42875.0
2021.0,Ukraine,Frauen,Anzahl,7480.0
2021.0,übrige europäische Staaten,Frauen,Anzahl,
2021.0,Europa insgesamt,Frauen,Anzahl,267055.0
2021.0,übrige afrikanische Staaten,Frauen,Anzahl,2515.0
2021.0,Afrika insgesamt,Frauen,Anzahl,17515.0
2021.0,übrige amerikanische Staaten,Frauen,Anzahl,795.0
2021.0,Amerika insgesamt,Frauen,Anzahl,9905.0
2021.0,Afghanistan,Frauen,Anzahl,9080.0
2021.0,China,Frauen,Anzahl,4990.0
2021.0,Indien,Frauen,Anzahl,3470.0
2021.0,Irak,Frauen,Anzahl,20595.0
2021.0,"Iran, Islamische Republik",Frauen,Anzahl,4835.0
2021.0,"Syrien, Arabische Republik",Frauen,Anzahl,40540.0
2021.0,Vietnam,Frauen,Anzahl,5005.0
2021.0,übrige asiatische Staaten,Frauen,Anzahl,1925.0
2021.0,Asien insgesamt,Frauen,Anzahl,112070.0
2021.0,Australien und Ozeanien,Frauen,Anzahl,425.0
2021.0,staatenlos,Frauen,Anzahl,1535.0
2021.0,"ungeklärt,oh.Angabe,unbekannt",Frauen,Anzahl,3975.0
2021.0,Ausländer insgesamt,Frauen,Anzahl,412500.0
2020.0,Bulgarien,Frauen,Anzahl,14190.0
2020.0,Griechenland,Frauen,Anzahl,8115.0
2020.0,Italien,Frauen,Anzahl,11460.0
2020.0,Serbien (ohne Kosovo) ab 2008,Frauen,Anzahl,9505.0
2020.0,Kroatien,Frauen,Anzahl,5230.0
2020.0,Kosovo,Frauen,Anzahl,8180.0
2020.0,Niederlande,Frauen,Anzahl,12895.0
2020.0,Polen,Frauen,Anzahl,44855.0
2020.0,Rumänien,Frauen,Anzahl,25875.0
2020.0,Russische Föderation,Frauen,Anzahl,14170.0
2020.0,Spanien,Frauen,Anzahl,5615.0
2020.0,Türkei,Frauen,Anzahl,42900.0
2020.0,Ukraine,Frauen,Anzahl,7260.0
2020.0,übrige europäische Staaten,Frauen,Anzahl,
2020.0,Europa insgesamt,Frauen,Anzahl,257355.0
2020.0,übrige afrikanische Staaten,Frauen,Anzahl,2245.0
2020.0,Afrika insgesamt,Frauen,Anzahl,15875.0
2020.0,übrige amerikanische Staaten,Frauen,Anzahl,745.0
2020.0,Amerika insgesamt,Frauen,Anzahl,9405.0
2020.0,Afghanistan,Frauen,Anzahl,8085.0
2020.0,China,Frauen,Anzahl,5115.0
2020.0,Indien,Frauen,Anzahl,2945.0
2020.0,Irak,Frauen,Anzahl,19275.0
2020.0,"Iran, Islamische Republik",Frauen,Anzahl,4610.0
2020.0,"Syrien, Arabische Republik",Frauen,Anzahl,38060.0
2020.0,Vietnam,Frauen,Anzahl,4815.0
2020.0,übrige asiatische Staaten,Frauen,Anzahl,1765.0
2020.0,Asien insgesamt,Frauen,Anzahl,105420.0
