Year,Gebietseinheit,Kinderbetreuung,Units,GeoCode,Value
2021,"Wilhelmshaven, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03405,539.0
2021,Ammerland,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03451,689.0
2021,Aurich,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03452,718.0
2021,Cloppenburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03453,1275.0
2021,Emsland,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03454,2127.0
2021,Friesland,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03455,335.0
2021,Grafschaft Bentheim,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03456,1030.0
2021,Leer,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03457,768.0
2021,Oldenburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03458,648.0
2021,Osnabrück,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03459,2001.0
2021,Vechta,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03460,1100.0
2021,Wesermarsch,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03461,557.0
2021,Wittmund,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03462,153.0
2021,Statistische Region Weser-Ems,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K034,15847.0
2021,Niedersachsen,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K030,56809.0
2020,"Braunschweig, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03101,2285.0
2020,"Salzgitter, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03102,1318.0
2020,"Wolfsburg, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03103,1157.0
2020,Gifhorn,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03151,1002.0
2020,Goslar,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03153,656.0
2020,Helmstedt,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03154,306.0
2020,Northeim,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03155,708.0
2020,Peine,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03157,1022.0
2020,Wolfenbüttel,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03158,577.0
2020,Göttingen,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03159,2046.0
2020,Statistische Region Braunschweig,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K031,11077.0
2020,Hannover  Region,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241,12507.0
2020,"dav. Hannover, Lhst.",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241001,7102.0
2020,"dav. Hannover, Umland",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241999,5405.0
2020,Diepholz,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03251,1270.0
2020,Hameln-Pyrmont,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03252,1287.0
2020,Hildesheim,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03254,2026.0
2020,Holzminden,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03255,416.0
2020,Nienburg (Weser),Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03256,734.0
2020,Schaumburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03257,1109.0
2020,Statistische Region Hannover,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K032,19349.0
2020,Celle,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03351,1092.0
2020,Cuxhaven,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03352,821.0
2020,Harburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03353,1714.0
2020,Lüchow-Dannenberg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03354,135.0
2020,Lüneburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03355,1009.0
2020,Osterholz,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03356,665.0
2020,Rotenburg (Wümme),Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03357,788.0
2020,Heidekreis,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03358,889.0
2020,Stade,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03359,982.0
2020,Uelzen,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03360,495.0
2020,Verden,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03361,763.0
2020,Statistische Region Lüneburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K033,9353.0
2020,"Delmenhorst, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03401,801.0
2020,Emden  Stadt,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03402,343.0
2020,"Oldenburg(Oldb), Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03403,1409.0
2020,"Osnabrück, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03404,1321.0
2020,"Wilhelmshaven, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03405,487.0
2020,Ammerland,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03451,758.0
2020,Aurich,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03452,736.0
2020,Cloppenburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03453,1333.0
2020,Emsland,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03454,2098.0
2020,Friesland,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03455,326.0
2020,Grafschaft Bentheim,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03456,1020.0
2020,Leer,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03457,742.0
2020,Oldenburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03458,542.0
2020,Osnabrück,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03459,1904.0
2020,Vechta,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03460,1242.0
2020,Wesermarsch,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03461,540.0
2020,Wittmund,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03462,165.0
2020,Statistische Region Weser-Ems,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K034,15767.0
2020,Niedersachsen,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K030,55546.0
2019,"Braunschweig, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03101,2216.0
2019,"Salzgitter, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03102,1236.0
2019,"Wolfsburg, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03103,1485.0
2019,Gifhorn,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03151,915.0
2019,Goslar,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03153,646.0
2019,Helmstedt,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03154,304.0
2019,Northeim,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03155,704.0
2019,Peine,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03157,933.0
2019,Wolfenbüttel,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03158,589.0
2019,Göttingen,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03159,2000.0
2019,Statistische Region Braunschweig,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K031,11028.0
2019,Hannover  Region,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241,12213.0
2019,"dav. Hannover, Lhst.",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241001,6963.0
2019,"dav. Hannover, Umland",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241999,5250.0
2019,Diepholz,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03251,1329.0
2019,Hameln-Pyrmont,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03252,1152.0
2019,Hildesheim,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03254,1832.0
2019,Holzminden,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03255,401.0
2019,Nienburg (Weser),Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03256,668.0
2019,Schaumburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03257,1115.0
2019,Statistische Region Hannover,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K032,18710.0
2019,Celle,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03351,1025.0
2019,Cuxhaven,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03352,819.0
2019,Harburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03353,1545.0
2019,Lüchow-Dannenberg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03354,158.0
2019,Lüneburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03355,1072.0
2019,Osterholz,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03356,621.0
2019,Rotenburg (Wümme),Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03357,775.0
2019,Heidekreis,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03358,747.0
2019,Stade,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03359,1063.0
2019,Uelzen,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03360,432.0
2019,Verden,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03361,908.0
2019,Statistische Region Lüneburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K033,9165.0
2019,"Delmenhorst, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03401,820.0
2019,Emden  Stadt,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03402,351.0
2019,"Oldenburg(Oldb), Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03403,1221.0
2019,"Osnabrück, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03404,1548.0
2019,"Wilhelmshaven, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03405,437.0
2019,Ammerland,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03451,613.0
2019,Aurich,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03452,661.0
2019,Cloppenburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03453,1083.0
2019,Emsland,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03454,2049.0
2019,Friesland,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03455,257.0
2019,Grafschaft Bentheim,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03456,1118.0
2019,Leer,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03457,706.0
2019,Oldenburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03458,520.0
2019,Osnabrück,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03459,2022.0
2019,Vechta,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03460,1066.0
2019,Wesermarsch,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03461,522.0
2019,Wittmund,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03462,124.0
2019,Statistische Region Weser-Ems,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K034,15118.0
2019,Niedersachsen,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K030,54021.0
2018,"Braunschweig, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03101,2062.0
2018,"Salzgitter, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03102,1176.0
2018,"Wolfsburg, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03103,1112.0
2018,Gifhorn,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03151,693.0
2018,Goslar,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03153,590.0
2018,Helmstedt,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03154,322.0
2018,Northeim,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03155,677.0
2018,Peine,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03157,905.0
2018,Wolfenbüttel,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03158,546.0
2018,Göttingen,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03159,1889.0
2018,Statistische Region Braunschweig,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K031,9972.0
2018,Hannover  Region,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241,11513.0
2018,"dav. Hannover, Lhst.",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241001,6868.0
2018,"dav. Hannover, Umland",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241999,4645.0
2018,Diepholz,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03251,1164.0
2018,Hameln-Pyrmont,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03252,1040.0
2018,Hildesheim,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03254,1677.0
2018,Holzminden,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03255,284.0
2018,Nienburg (Weser),Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03256,618.0
2018,Schaumburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03257,957.0
2018,Statistische Region Hannover,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K032,17253.0
2018,Celle,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03351,934.0
2018,Cuxhaven,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03352,833.0
2018,Harburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03353,1521.0
2018,Lüchow-Dannenberg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03354,164.0
2018,Lüneburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03355,1089.0
2018,Osterholz,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03356,519.0
2018,Rotenburg (Wümme),Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03357,706.0
2018,Heidekreis,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03358,667.0
2018,Stade,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03359,988.0
2018,Uelzen,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03360,392.0
2018,Verden,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03361,866.0
2018,Statistische Region Lüneburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K033,8679.0
2018,"Delmenhorst, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03401,789.0
2018,Emden  Stadt,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03402,311.0
2018,"Oldenburg(Oldb), Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03403,1228.0
2018,"Osnabrück, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03404,1551.0
2018,"Wilhelmshaven, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03405,429.0
2018,Ammerland,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03451,594.0
2018,Aurich,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03452,665.0
2018,Cloppenburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03453,1049.0
2018,Emsland,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03454,1846.0
2018,Friesland,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03455,254.0
2018,Grafschaft Bentheim,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03456,1119.0
2018,Leer,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03457,628.0
2018,Oldenburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03458,484.0
2018,Osnabrück,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03459,1843.0
2018,Vechta,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03460,763.0
2018,Wesermarsch,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03461,489.0
2018,Wittmund,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03462,128.0
2018,Statistische Region Weser-Ems,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K034,14170.0
2018,Niedersachsen,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K030,50074.0
2017,"Braunschweig, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03101,1996.0
2017,"Salzgitter, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03102,1038.0
2017,"Wolfsburg, Stadt",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03103,1074.0
2017,Gifhorn,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03151,608.0
2017,Goslar,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03153,488.0
2017,Helmstedt,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03154,319.0
2017,Northeim,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03155,635.0
2017,Peine,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03157,898.0
2017,Wolfenbüttel,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03158,439.0
2017,Göttingen,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03159,1794.0
2017,Statistische Region Braunschweig,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K031,9289.0
2017,Hannover  Region,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241,10710.0
2017,"dav. Hannover, Lhst.",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241001,6454.0
2017,"dav. Hannover, Umland",Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03241999,4256.0
2017,Diepholz,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03251,1136.0
2017,Hameln-Pyrmont,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03252,980.0
2017,Hildesheim,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03254,1589.0
2017,Holzminden,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03255,257.0
2017,Nienburg (Weser),Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03256,595.0
2017,Schaumburg,Kinder im Alter von 3 bis unter 6 Jahren mit ausländischer Herkunft mindestens eines Elternteils,Anzahl,K03257,960.0
