Year,Gebietseinheit,Schulgliederung,Nationalität,Units,GeoCode,Value
2013,"Osnabrück, Stadt",Hauptschule,Deutsche,Prozent,K03404,85.5932203
2013,"Wilhelmshaven, Stadt",Hauptschule,Deutsche,Prozent,K03405,91.4529915
2013,"Ammerland",Hauptschule,Deutsche,Prozent,K03451,97.1830986
2013,"Aurich",Hauptschule,Deutsche,Prozent,K03452,93.3962264
2013,"Cloppenburg",Hauptschule,Deutsche,Prozent,K03453,92.8416486
2013,"Emsland",Hauptschule,Deutsche,Prozent,K03454,93.1210191
2013,"Friesland",Hauptschule,Deutsche,Prozent,K03455,97.4576271
2013,"Grafschaft Bentheim",Hauptschule,Deutsche,Prozent,K03456,85.4545455
2013,"Leer",Hauptschule,Deutsche,Prozent,K03457,95.0649351
2013,"Oldenburg",Hauptschule,Deutsche,Prozent,K03458,87.1921182
2013,"Osnabrück",Hauptschule,Deutsche,Prozent,K03459,89.5741557
2013,"Vechta",Hauptschule,Deutsche,Prozent,K03460,79.7752809
2013,"Wesermarsch",Hauptschule,Deutsche,Prozent,K03461,86.8292683
2013,"Wittmund",Hauptschule,Deutsche,Prozent,K03462,94.4444444
2013,"Statistische Region Weser-Ems",Hauptschule,Deutsche,Prozent,K034,90.400782
2013,"Niedersachsen",Hauptschule,Deutsche,Prozent,,88.8577276
2014,"Braunschweig, Stadt",Hauptschule,Deutsche,Prozent,K03101,83.59375
2014,"Salzgitter, Stadt",Hauptschule,Deutsche,Prozent,K03102,84.3243243
2014,"Wolfsburg, Stadt",Hauptschule,Deutsche,Prozent,K03103,80
2014,"Gifhorn",Hauptschule,Deutsche,Prozent,K03151,91.1016949
2014,"Goslar",Hauptschule,Deutsche,Prozent,K03153,89.2473118
2014,"Helmstedt",Hauptschule,Deutsche,Prozent,K03154,87.1212121
2014,"Northeim",Hauptschule,Deutsche,Prozent,K03155,89.5833333
2014,"Peine",Hauptschule,Deutsche,Prozent,K03157,87.8172589
2014,"Wolfenbüttel",Hauptschule,Deutsche,Prozent,K03158,92.3076923
2014,"Göttingen",Hauptschule,Deutsche,Prozent,K03159,81.7843866
2014,"Statistische Region Braunschweig",Hauptschule,Deutsche,Prozent,K031,86.5002836
2014,"Region Hannover",Hauptschule,Deutsche,Prozent,K03241,79.1489362
2014,"dav. Hannover, Lhst.",Hauptschule,Deutsche,Prozent,K03241001,69.8961938
2014,"dav. Hannover, Umland",Hauptschule,Deutsche,Prozent,K03241999,83.2565284
2014,"Diepholz",Hauptschule,Deutsche,Prozent,K03251,91.015625
2014,"Hameln-Pyrmont",Hauptschule,Deutsche,Prozent,K03252,88.9400922
2014,"Hildesheim",Hauptschule,Deutsche,Prozent,K03254,85.1282051
2014,"Holzminden",Hauptschule,Deutsche,Prozent,K03255,92.5925926
2014,"Nienburg (Weser)",Hauptschule,Deutsche,Prozent,K03256,90.8536585
2014,"Schaumburg",Hauptschule,Deutsche,Prozent,K03257,84.5528455
2014,"Statistische Region Hannover",Hauptschule,Deutsche,Prozent,K032,84.0944074
2014,"Celle",Hauptschule,Deutsche,Prozent,K03351,93.2467532
2014,"Cuxhaven",Hauptschule,Deutsche,Prozent,K03352,79.8283262
2014,"Harburg",Hauptschule,Deutsche,Prozent,K03353,89.539749
2014,"Lüchow-Dannenberg",Hauptschule,Deutsche,Prozent,K03354,97.7777778
2014,"Lüneburg",Hauptschule,Deutsche,Prozent,K03355,91.588785
2014,"Osterholz",Hauptschule,Deutsche,Prozent,K03356,90.8256881
2014,"Rotenburg (Wümme)",Hauptschule,Deutsche,Prozent,K03357,93.373494
2014,"Heidekreis",Hauptschule,Deutsche,Prozent,K03358,91.4498141
2014,"Stade",Hauptschule,Deutsche,Prozent,K03359,83.4080717
2014,"Uelzen",Hauptschule,Deutsche,Prozent,K03360,92.4528302
2014,"Verden",Hauptschule,Deutsche,Prozent,K03361,80.2919708
2014,"Statistische Region Lüneburg",Hauptschule,Deutsche,Prozent,K033,89.0404516
2014,"Delmenhorst, Stadt",Hauptschule,Deutsche,Prozent,K03401,82.8877005
2014,"Emden, Stadt",Hauptschule,Deutsche,Prozent,K03402,85.483871
2014,"Oldenburg (Oldb), Stadt",Hauptschule,Deutsche,Prozent,K03403,
2014,"Osnabrück, Stadt",Hauptschule,Deutsche,Prozent,K03404,74.375
2014,"Wilhelmshaven, Stadt",Hauptschule,Deutsche,Prozent,K03405,77.0114943
2014,"Ammerland",Hauptschule,Deutsche,Prozent,K03451,92.4137931
2014,"Aurich",Hauptschule,Deutsche,Prozent,K03452,96.8888889
2014,"Cloppenburg",Hauptschule,Deutsche,Prozent,K03453,88.6685552
2014,"Emsland",Hauptschule,Deutsche,Prozent,K03454,89.261745
2014,"Friesland",Hauptschule,Deutsche,Prozent,K03455,95.4022989
2014,"Grafschaft Bentheim",Hauptschule,Deutsche,Prozent,K03456,83.9344262
2014,"Leer",Hauptschule,Deutsche,Prozent,K03457,94.0789474
2014,"Oldenburg",Hauptschule,Deutsche,Prozent,K03458,77.2727273
2014,"Osnabrück",Hauptschule,Deutsche,Prozent,K03459,87.5362319
2014,"Vechta",Hauptschule,Deutsche,Prozent,K03460,78.8461538
2014,"Wesermarsch",Hauptschule,Deutsche,Prozent,K03461,90.9090909
2014,"Wittmund",Hauptschule,Deutsche,Prozent,K03462,92.8571429
2014,"Statistische Region Weser-Ems",Hauptschule,Deutsche,Prozent,K034,87.4157991
2014,"Niedersachsen",Hauptschule,Deutsche,Prozent,,86.9068541
2015,"Braunschweig, Stadt",Hauptschule,Deutsche,Prozent,K03101,88.6792453
2015,"Salzgitter, Stadt",Hauptschule,Deutsche,Prozent,K03102,70.5263158
2015,"Wolfsburg, Stadt",Hauptschule,Deutsche,Prozent,K03103,83.7837838
2015,"Gifhorn",Hauptschule,Deutsche,Prozent,K03151,85.1190476
2015,"Goslar",Hauptschule,Deutsche,Prozent,K03153,91.4285714
2015,"Helmstedt",Hauptschule,Deutsche,Prozent,K03154,90.7894737
2015,"Northeim",Hauptschule,Deutsche,Prozent,K03155,84.9557522
2015,"Peine",Hauptschule,Deutsche,Prozent,K03157,83.0917874
2015,"Wolfenbüttel",Hauptschule,Deutsche,Prozent,K03158,91.2408759
2015,"Göttingen",Hauptschule,Deutsche,Prozent,K03159,86.7768595
2015,"Statistische Region Braunschweig",Hauptschule,Deutsche,Prozent,K031,84.4923505
2015,"Region Hannover",Hauptschule,Deutsche,Prozent,K03241,74.4266055
2015,"dav. Hannover, Lhst.",Hauptschule,Deutsche,Prozent,K03241001,74.1258741
2015,"dav. Hannover, Umland",Hauptschule,Deutsche,Prozent,K03241999,74.5733788
2015,"Diepholz",Hauptschule,Deutsche,Prozent,K03251,92.5714286
2015,"Hameln-Pyrmont",Hauptschule,Deutsche,Prozent,K03252,86.6141732
2015,"Hildesheim",Hauptschule,Deutsche,Prozent,K03254,76.969697
2015,"Holzminden",Hauptschule,Deutsche,Prozent,K03255,95.8333333
2015,"Nienburg (Weser)",Hauptschule,Deutsche,Prozent,K03256,89.1156463
2015,"Schaumburg",Hauptschule,Deutsche,Prozent,K03257,
2015,"Statistische Region Hannover",Hauptschule,Deutsche,Prozent,K032,79.8565841
2015,"Celle",Hauptschule,Deutsche,Prozent,K03351,
2015,"Cuxhaven",Hauptschule,Deutsche,Prozent,K03352,84.3137255
2015,"Harburg",Hauptschule,Deutsche,Prozent,K03353,86.4285714
2015,"Lüchow-Dannenberg",Hauptschule,Deutsche,Prozent,K03354,96.4285714
2015,"Lüneburg",Hauptschule,Deutsche,Prozent,K03355,91.4529915
2015,"Osterholz",Hauptschule,Deutsche,Prozent,K03356,77.2151899
2015,"Rotenburg (Wümme)",Hauptschule,Deutsche,Prozent,K03357,94.7019868
2015,"Heidekreis",Hauptschule,Deutsche,Prozent,K03358,77.9661017
2015,"Stade",Hauptschule,Deutsche,Prozent,K03359,82.1428571
2015,"Uelzen",Hauptschule,Deutsche,Prozent,K03360,96.5909091
2015,"Verden",Hauptschule,Deutsche,Prozent,K03361,71.4285714
2015,"Statistische Region Lüneburg",Hauptschule,Deutsche,Prozent,K033,85.3975535
2015,"Delmenhorst, Stadt",Hauptschule,Deutsche,Prozent,K03401,81.0126582
2015,"Emden, Stadt",Hauptschule,Deutsche,Prozent,K03402,85.2941176
2015,"Oldenburg (Oldb), Stadt",Hauptschule,Deutsche,Prozent,K03403,
2015,"Osnabrück, Stadt",Hauptschule,Deutsche,Prozent,K03404,84.4311377
2015,"Wilhelmshaven, Stadt",Hauptschule,Deutsche,Prozent,K03405,90.5882353
2015,"Ammerland",Hauptschule,Deutsche,Prozent,K03451,92.8571429
2015,"Aurich",Hauptschule,Deutsche,Prozent,K03452,95.6097561
2015,"Cloppenburg",Hauptschule,Deutsche,Prozent,K03453,85.7615894
2015,"Emsland",Hauptschule,Deutsche,Prozent,K03454,90.3225806
2015,"Friesland",Hauptschule,Deutsche,Prozent,K03455,85.7142857
2015,"Grafschaft Bentheim",Hauptschule,Deutsche,Prozent,K03456,82.3151125
2015,"Leer",Hauptschule,Deutsche,Prozent,K03457,91.6666667
2015,"Oldenburg",Hauptschule,Deutsche,Prozent,K03458,68.6567164
2015,"Osnabrück",Hauptschule,Deutsche,Prozent,K03459,86.2676056
2015,"Vechta",Hauptschule,Deutsche,Prozent,K03460,77.9661017
2015,"Wesermarsch",Hauptschule,Deutsche,Prozent,K03461,90.4109589
2015,"Wittmund",Hauptschule,Deutsche,Prozent,K03462,89.8989899
2015,"Statistische Region Weser-Ems",Hauptschule,Deutsche,Prozent,K034,86.0171219
2015,"Niedersachsen",Hauptschule,Deutsche,Prozent,,84.167533
2016,"Braunschweig, Stadt",Hauptschule,Deutsche,Prozent,K03101,77.7777778
2016,"Salzgitter, Stadt",Hauptschule,Deutsche,Prozent,K03102,69.124424
2016,"Wolfsburg, Stadt",Hauptschule,Deutsche,Prozent,K03103,81.3084112
2016,"Gifhorn",Hauptschule,Deutsche,Prozent,K03151,85
2016,"Goslar",Hauptschule,Deutsche,Prozent,K03153,80
2016,"Helmstedt",Hauptschule,Deutsche,Prozent,K03154,79.3103448
2016,"Northeim",Hauptschule,Deutsche,Prozent,K03155,90.6542056
2016,"Peine",Hauptschule,Deutsche,Prozent,K03157,85.7142857
2016,"Wolfenbüttel",Hauptschule,Deutsche,Prozent,K03158,85.8895706
2016,"Göttingen",Hauptschule,Deutsche,Prozent,K03159,83.9285714
2016,"Statistische Region Braunschweig",Hauptschule,Deutsche,Prozent,K031,81.4035088
2016,"Region Hannover",Hauptschule,Deutsche,Prozent,K03241,77.6299879
2016,"dav. Hannover, Lhst.",Hauptschule,Deutsche,Prozent,K03241001,80.3149606
2016,"dav. Hannover, Umland",Hauptschule,Deutsche,Prozent,K03241999,76.4397906
2016,"Diepholz",Hauptschule,Deutsche,Prozent,K03251,90.9638554
2016,"Hameln-Pyrmont",Hauptschule,Deutsche,Prozent,K03252,87.037037
2016,"Hildesheim",Hauptschule,Deutsche,Prozent,K03254,65.7534247
2016,"Holzminden",Hauptschule,Deutsche,Prozent,K03255,85.7142857
2016,"Nienburg (Weser)",Hauptschule,Deutsche,Prozent,K03256,76.6990291
2016,"Schaumburg",Hauptschule,Deutsche,Prozent,K03257,
2016,"Statistische Region Hannover",Hauptschule,Deutsche,Prozent,K032,78.8447653
2016,"Celle",Hauptschule,Deutsche,Prozent,K03351,
2016,"Cuxhaven",Hauptschule,Deutsche,Prozent,K03352,82.2393822
2016,"Harburg",Hauptschule,Deutsche,Prozent,K03353,95.8333333
2016,"Lüchow-Dannenberg",Hauptschule,Deutsche,Prozent,K03354,83.3333333
2016,"Lüneburg",Hauptschule,Deutsche,Prozent,K03355,75.9259259
2016,"Osterholz",Hauptschule,Deutsche,Prozent,K03356,88.3116883
2016,"Rotenburg (Wümme)",Hauptschule,Deutsche,Prozent,K03357,94.0828402
2016,"Heidekreis",Hauptschule,Deutsche,Prozent,K03358,88.2352941
2016,"Stade",Hauptschule,Deutsche,Prozent,K03359,74.3315508
2016,"Uelzen",Hauptschule,Deutsche,Prozent,K03360,97.4358974
2016,"Verden",Hauptschule,Deutsche,Prozent,K03361,79.7979798
2016,"Statistische Region Lüneburg",Hauptschule,Deutsche,Prozent,K033,84.3434343
2016,"Delmenhorst, Stadt",Hauptschule,Deutsche,Prozent,K03401,88.4615385
2016,"Emden, Stadt",Hauptschule,Deutsche,Prozent,K03402,75.5102041
2016,"Oldenburg (Oldb), Stadt",Hauptschule,Deutsche,Prozent,K03403,
2016,"Osnabrück, Stadt",Hauptschule,Deutsche,Prozent,K03404,79.020979
2016,"Wilhelmshaven, Stadt",Hauptschule,Deutsche,Prozent,K03405,90.4109589
2016,"Ammerland",Hauptschule,Deutsche,Prozent,K03451,78.8461538
2016,"Aurich",Hauptschule,Deutsche,Prozent,K03452,92.5373134
2016,"Cloppenburg",Hauptschule,Deutsche,Prozent,K03453,85.2071006
2016,"Emsland",Hauptschule,Deutsche,Prozent,K03454,87.3563218
2016,"Friesland",Hauptschule,Deutsche,Prozent,K03455,97.2222222
2016,"Grafschaft Bentheim",Hauptschule,Deutsche,Prozent,K03456,85.0364964
2016,"Leer",Hauptschule,Deutsche,Prozent,K03457,88.7850467
2016,"Oldenburg",Hauptschule,Deutsche,Prozent,K03458,79.4117647
2016,"Osnabrück",Hauptschule,Deutsche,Prozent,K03459,85.7777778
2016,"Vechta",Hauptschule,Deutsche,Prozent,K03460,68.7830688
2016,"Wesermarsch",Hauptschule,Deutsche,Prozent,K03461,76.3157895
2016,"Wittmund",Hauptschule,Deutsche,Prozent,K03462,89.0410959
2016,"Statistische Region Weser-Ems",Hauptschule,Deutsche,Prozent,K034,84.3232717
2016,"Niedersachsen",Hauptschule,Deutsche,Prozent,,82.3859881
2017,"Braunschweig, Stadt",Hauptschule,Deutsche,Prozent,K03101,81.2121212
2017,"Salzgitter, Stadt",Hauptschule,Deutsche,Prozent,K03102,70.3349282
2017,"Wolfsburg, Stadt",Hauptschule,Deutsche,Prozent,K03103,95.5223881
2017,"Gifhorn",Hauptschule,Deutsche,Prozent,K03151,89.3129771
2017,"Goslar",Hauptschule,Deutsche,Prozent,K03153,76.4705882
2017,"Helmstedt",Hauptschule,Deutsche,Prozent,K03154,78.3505155
2017,"Northeim",Hauptschule,Deutsche,Prozent,K03155,84.0425532
2017,"Peine",Hauptschule,Deutsche,Prozent,K03157,71.1442786
2017,"Wolfenbüttel",Hauptschule,Deutsche,Prozent,K03158,80
2017,"Göttingen",Hauptschule,Deutsche,Prozent,K03159,67.032967
2017,"Statistische Region Braunschweig",Hauptschule,Deutsche,Prozent,K031,77.2727273
2017,"Region Hannover",Hauptschule,Deutsche,Prozent,K03241,68.878357
2017,"dav. Hannover, Lhst.",Hauptschule,Deutsche,Prozent,K03241001,65.7458564
2017,"dav. Hannover, Umland",Hauptschule,Deutsche,Prozent,K03241999,70.1327434
2017,"Diepholz",Hauptschule,Deutsche,Prozent,K03251,79.8941799
2017,"Hameln-Pyrmont",Hauptschule,Deutsche,Prozent,K03252,90.7142857
2017,"Hildesheim",Hauptschule,Deutsche,Prozent,K03254,57.6388889
2017,"Holzminden",Hauptschule,Deutsche,Prozent,K03255,92
2017,"Nienburg (Weser)",Hauptschule,Deutsche,Prozent,K03256,63.2352941
2017,"Schaumburg",Hauptschule,Deutsche,Prozent,K03257,
2017,"Statistische Region Hannover",Hauptschule,Deutsche,Prozent,K032,72.3856209
2017,"Celle",Hauptschule,Deutsche,Prozent,K03351,
2017,"Cuxhaven",Hauptschule,Deutsche,Prozent,K03352,77.3722628
2017,"Harburg",Hauptschule,Deutsche,Prozent,K03353,89.7058824
2017,"Lüchow-Dannenberg",Hauptschule,Deutsche,Prozent,K03354,100
2017,"Lüneburg",Hauptschule,Deutsche,Prozent,K03355,95.4545455
2017,"Osterholz",Hauptschule,Deutsche,Prozent,K03356,78.6666667
2017,"Rotenburg (Wümme)",Hauptschule,Deutsche,Prozent,K03357,87.0229008
2017,"Heidekreis",Hauptschule,Deutsche,Prozent,K03358,90.4
2017,"Stade",Hauptschule,Deutsche,Prozent,K03359,78.7878788
2017,"Uelzen",Hauptschule,Deutsche,Prozent,K03360,97.2972973
2017,"Verden",Hauptschule,Deutsche,Prozent,K03361,74.2857143
2017,"Statistische Region Lüneburg",Hauptschule,Deutsche,Prozent,K033,83.7487537
2017,"Delmenhorst, Stadt",Hauptschule,Deutsche,Prozent,K03401,78.7878788
2017,"Emden, Stadt",Hauptschule,Deutsche,Prozent,K03402,
2017,"Oldenburg (Oldb), Stadt",Hauptschule,Deutsche,Prozent,K03403,
2017,"Osnabrück, Stadt",Hauptschule,Deutsche,Prozent,K03404,79.3103448
2017,"Wilhelmshaven, Stadt",Hauptschule,Deutsche,Prozent,K03405,
2017,"Ammerland",Hauptschule,Deutsche,Prozent,K03451,81.7073171
2017,"Aurich",Hauptschule,Deutsche,Prozent,K03452,94.4134078
2017,"Cloppenburg",Hauptschule,Deutsche,Prozent,K03453,83.9160839
2017,"Emsland",Hauptschule,Deutsche,Prozent,K03454,86.0215054
2017,"Friesland",Hauptschule,Deutsche,Prozent,K03455,100
2017,"Grafschaft Bentheim",Hauptschule,Deutsche,Prozent,K03456,78.125
2017,"Leer",Hauptschule,Deutsche,Prozent,K03457,91.8918919
2017,"Oldenburg",Hauptschule,Deutsche,Prozent,K03458,75.3846154
2017,"Osnabrück",Hauptschule,Deutsche,Prozent,K03459,86.9346734
2017,"Vechta",Hauptschule,Deutsche,Prozent,K03460,63.7254902
2017,"Wesermarsch",Hauptschule,Deutsche,Prozent,K03461,88.2352941
2017,"Wittmund",Hauptschule,Deutsche,Prozent,K03462,87.3015873
2017,"Statistische Region Weser-Ems",Hauptschule,Deutsche,Prozent,K034,83.6016696
2017,"Niedersachsen",Hauptschule,Deutsche,Prozent,,79.4117647
2018,"Braunschweig, Stadt",Hauptschule,Deutsche,Prozent,K03101,85.9060403
2018,"Salzgitter, Stadt",Hauptschule,Deutsche,Prozent,K03102,47.7386935
2018,"Wolfsburg, Stadt",Hauptschule,Deutsche,Prozent,K03103,71.4285714
2018,"Gifhorn",Hauptschule,Deutsche,Prozent,K03151,80
2018,"Goslar",Hauptschule,Deutsche,Prozent,K03153,72.4137931
2018,"Helmstedt",Hauptschule,Deutsche,Prozent,K03154,76.5432099
2018,"Northeim",Hauptschule,Deutsche,Prozent,K03155,83.8709677
2018,"Peine",Hauptschule,Deutsche,Prozent,K03157,76.1682243
2018,"Wolfenbüttel",Hauptschule,Deutsche,Prozent,K03158,70
2018,"Göttingen",Hauptschule,Deutsche,Prozent,K03159,84.7682119
2018,"Statistische Region Braunschweig",Hauptschule,Deutsche,Prozent,K031,73.9026337
2018,"Region Hannover",Hauptschule,Deutsche,Prozent,K03241,67.5034868
2018,"dav. Hannover, Lhst.",Hauptschule,Deutsche,Prozent,K03241001,64.2105263
2018,"dav. Hannover, Umland",Hauptschule,Deutsche,Prozent,K03241999,68.6907021
2018,"Diepholz",Hauptschule,Deutsche,Prozent,K03251,68.9839572
2018,"Hameln-Pyrmont",Hauptschule,Deutsche,Prozent,K03252,85.7142857
2018,"Hildesheim",Hauptschule,Deutsche,Prozent,K03254,64.3835616
2018,"Holzminden",Hauptschule,Deutsche,Prozent,K03255,69.047619
2018,"Nienburg (Weser)",Hauptschule,Deutsche,Prozent,K03256,67.5
2018,"Schaumburg",Hauptschule,Deutsche,Prozent,K03257,
2018,"Statistische Region Hannover",Hauptschule,Deutsche,Prozent,K032,69.3280632
2018,"Celle",Hauptschule,Deutsche,Prozent,K03351,
2018,"Cuxhaven",Hauptschule,Deutsche,Prozent,K03352,86.3829787
2018,"Harburg",Hauptschule,Deutsche,Prozent,K03353,84.4444444
2018,"Lüchow-Dannenberg",Hauptschule,Deutsche,Prozent,K03354,82.8571429
2018,"Lüneburg",Hauptschule,Deutsche,Prozent,K03355,92.3076923
2018,"Osterholz",Hauptschule,Deutsche,Prozent,K03356,89.6103896
2018,"Rotenburg (Wümme)",Hauptschule,Deutsche,Prozent,K03357,85.7142857
2018,"Heidekreis",Hauptschule,Deutsche,Prozent,K03358,86.6666667
2018,"Stade",Hauptschule,Deutsche,Prozent,K03359,74.5762712
2018,"Uelzen",Hauptschule,Deutsche,Prozent,K03360,91.1764706
2018,"Verden",Hauptschule,Deutsche,Prozent,K03361,76.635514
2018,"Statistische Region Lüneburg",Hauptschule,Deutsche,Prozent,K033,83.5493519
2018,"Delmenhorst, Stadt",Hauptschule,Deutsche,Prozent,K03401,70
2018,"Emden, Stadt",Hauptschule,Deutsche,Prozent,K03402,
2018,"Oldenburg (Oldb), Stadt",Hauptschule,Deutsche,Prozent,K03403,
2018,"Osnabrück, Stadt",Hauptschule,Deutsche,Prozent,K03404,70.7482993
2018,"Wilhelmshaven, Stadt",Hauptschule,Deutsche,Prozent,K03405,
2018,"Ammerland",Hauptschule,Deutsche,Prozent,K03451,79.0123457
2018,"Aurich",Hauptschule,Deutsche,Prozent,K03452,88.9952153
2018,"Cloppenburg",Hauptschule,Deutsche,Prozent,K03453,75.7575758
2018,"Emsland",Hauptschule,Deutsche,Prozent,K03454,71.1111111
2018,"Friesland",Hauptschule,Deutsche,Prozent,K03455,100
2018,"Grafschaft Bentheim",Hauptschule,Deutsche,Prozent,K03456,76.2557078
2018,"Leer",Hauptschule,Deutsche,Prozent,K03457,85.6353591
2018,"Oldenburg",Hauptschule,Deutsche,Prozent,K03458,66.6666667
2018,"Osnabrück",Hauptschule,Deutsche,Prozent,K03459,84.3902439
2018,"Vechta",Hauptschule,Deutsche,Prozent,K03460,65.9793814
2018,"Wesermarsch",Hauptschule,Deutsche,Prozent,K03461,
2018,"Wittmund",Hauptschule,Deutsche,Prozent,K03462,87.394958
2018,"Statistische Region Weser-Ems",Hauptschule,Deutsche,Prozent,K034,79.0996785
2018,"Niedersachsen",Hauptschule,Deutsche,Prozent,,76.2608353
2019,"Braunschweig, Stadt",Hauptschule,Deutsche,Prozent,K03101,77.3333333
2019,"Salzgitter, Stadt",Hauptschule,Deutsche,Prozent,K03102,55.3191489
2019,"Wolfsburg, Stadt",Hauptschule,Deutsche,Prozent,K03103,62.5
2019,"Gifhorn",Hauptschule,Deutsche,Prozent,K03151,87.4125874
2019,"Goslar",Hauptschule,Deutsche,Prozent,K03153,89.4736842
2019,"Helmstedt",Hauptschule,Deutsche,Prozent,K03154,75.7009346
2019,"Northeim",Hauptschule,Deutsche,Prozent,K03155,88.5057471
2019,"Peine",Hauptschule,Deutsche,Prozent,K03157,63.9784946
2019,"Wolfenbüttel",Hauptschule,Deutsche,Prozent,K03158,70.6422018
2019,"Göttingen",Hauptschule,Deutsche,Prozent,K03159,80.2721088
2019,"Statistische Region Braunschweig",Hauptschule,Deutsche,Prozent,K031,71.9311962
2019,"Region Hannover",Hauptschule,Deutsche,Prozent,K03241,70.0772201
2019,"dav. Hannover, Lhst.",Hauptschule,Deutsche,Prozent,K03241001,82.8125
2019,"dav. Hannover, Umland",Hauptschule,Deutsche,Prozent,K03241999,68.2819383
2019,"Diepholz",Hauptschule,Deutsche,Prozent,K03251,66.8711656
2019,"Hameln-Pyrmont",Hauptschule,Deutsche,Prozent,K03252,79.2592593
2019,"Hildesheim",Hauptschule,Deutsche,Prozent,K03254,64.4171779
2019,"Holzminden",Hauptschule,Deutsche,Prozent,K03255,72.3404255
2019,"Nienburg (Weser)",Hauptschule,Deutsche,Prozent,K03256,
2019,"Schaumburg",Hauptschule,Deutsche,Prozent,K03257,
2019,"Statistische Region Hannover",Hauptschule,Deutsche,Prozent,K032,69.9805068
2019,"Celle",Hauptschule,Deutsche,Prozent,K03351,
2019,"Cuxhaven",Hauptschule,Deutsche,Prozent,K03352,80.2575107
2019,"Harburg",Hauptschule,Deutsche,Prozent,K03353,85.3932584
2019,"Lüchow-Dannenberg",Hauptschule,Deutsche,Prozent,K03354,86.6666667
2019,"Lüneburg",Hauptschule,Deutsche,Prozent,K03355,91.8918919
2019,"Osterholz",Hauptschule,Deutsche,Prozent,K03356,75.6097561
2019,"Rotenburg (Wümme)",Hauptschule,Deutsche,Prozent,K03357,88.6363636
2019,"Heidekreis",Hauptschule,Deutsche,Prozent,K03358,83.8383838
2019,"Stade",Hauptschule,Deutsche,Prozent,K03359,73.6842105
2019,"Uelzen",Hauptschule,Deutsche,Prozent,K03360,90
2019,"Verden",Hauptschule,Deutsche,Prozent,K03361,84.4444444
2019,"Statistische Region Lüneburg",Hauptschule,Deutsche,Prozent,K033,81.7427386
2019,"Delmenhorst, Stadt",Hauptschule,Deutsche,Prozent,K03401,69.8113208
2019,"Emden, Stadt",Hauptschule,Deutsche,Prozent,K03402,
2019,"Oldenburg (Oldb), Stadt",Hauptschule,Deutsche,Prozent,K03403,
2019,"Osnabrück, Stadt",Hauptschule,Deutsche,Prozent,K03404,62.5954198
2019,"Wilhelmshaven, Stadt",Hauptschule,Deutsche,Prozent,K03405,
2019,"Ammerland",Hauptschule,Deutsche,Prozent,K03451,71.7948718
2019,"Aurich",Hauptschule,Deutsche,Prozent,K03452,95.1219512
2019,"Cloppenburg",Hauptschule,Deutsche,Prozent,K03453,79.2079208
2019,"Emsland",Hauptschule,Deutsche,Prozent,K03454,81.8181818
2019,"Friesland",Hauptschule,Deutsche,Prozent,K03455,100
2019,"Grafschaft Bentheim",Hauptschule,Deutsche,Prozent,K03456,71.6666667
2019,"Leer",Hauptschule,Deutsche,Prozent,K03457,78.4883721
2019,"Oldenburg",Hauptschule,Deutsche,Prozent,K03458,55.4054054
2019,"Osnabrück",Hauptschule,Deutsche,Prozent,K03459,81.0344828
2019,"Vechta",Hauptschule,Deutsche,Prozent,K03460,60.1941748
2019,"Wesermarsch",Hauptschule,Deutsche,Prozent,K03461,
2019,"Wittmund",Hauptschule,Deutsche,Prozent,K03462,88.034188
2019,"Statistische Region Weser-Ems",Hauptschule,Deutsche,Prozent,K034,76.6493699
2019,"Niedersachsen",Hauptschule,Deutsche,Prozent,,74.9242096
2020,"Braunschweig, Stadt",Hauptschule,Deutsche,Prozent,K03101,79.5081967
2020,"Salzgitter, Stadt",Hauptschule,Deutsche,Prozent,K03102,40.4444444
2020,"Wolfsburg, Stadt",Hauptschule,Deutsche,Prozent,K03103,77.6470588
2020,"Gifhorn",Hauptschule,Deutsche,Prozent,K03151,83.1168831
2020,"Goslar",Hauptschule,Deutsche,Prozent,K03153,66.6666667
2020,"Helmstedt",Hauptschule,Deutsche,Prozent,K03154,75.257732
2020,"Northeim",Hauptschule,Deutsche,Prozent,K03155,83.3333333
2020,"Peine",Hauptschule,Deutsche,Prozent,K03157,71.257485
2020,"Wolfenbüttel",Hauptschule,Deutsche,Prozent,K03158,58.5365854
2020,"Göttingen",Hauptschule,Deutsche,Prozent,K03159,87.5816993
2020,"Statistische Region Braunschweig",Hauptschule,Deutsche,Prozent,K031,70.6281834
2020,"Region Hannover",Hauptschule,Deutsche,Prozent,K03241,68.1603774
2020,"dav. Hannover, Lhst.",Hauptschule,Deutsche,Prozent,K03241001,79.1666667
2020,"dav. Hannover, Umland",Hauptschule,Deutsche,Prozent,K03241999,65.9090909
2020,"Diepholz",Hauptschule,Deutsche,Prozent,K03251,66.3265306
2020,"Hameln-Pyrmont",Hauptschule,Deutsche,Prozent,K03252,76.4285714
2020,"Hildesheim",Hauptschule,Deutsche,Prozent,K03254,60.5263158
2020,"Holzminden",Hauptschule,Deutsche,Prozent,K03255,77.5
2020,"Nienburg (Weser)",Hauptschule,Deutsche,Prozent,K03256,
2020,"Schaumburg",Hauptschule,Deutsche,Prozent,K03257,
2020,"Statistische Region Hannover",Hauptschule,Deutsche,Prozent,K032,68.1722689
2020,"Celle",Hauptschule,Deutsche,Prozent,K03351,
2020,"Cuxhaven",Hauptschule,Deutsche,Prozent,K03352,84.0163934
