Year,Gebietseinheit,Aufenthaltstitel,Grund der Befristung,Geschlecht,Units,GeoCode,Value
2021,"Emden  Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03402,735
2021,"Emden  Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03402,455
2021,"Emden  Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03402,1190
2021,"Oldenburg(Oldb), Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03403,2775
2021,"Oldenburg(Oldb), Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03403,2360
2021,"Oldenburg(Oldb), Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03403,5135
2021,"Osnabrück, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03404,2310
2021,"Osnabrück, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03404,1465
2021,"Osnabrück, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03404,3780
2021,"Wilhelmshaven, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03405,1600
2021,"Wilhelmshaven, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03405,1220
2021,"Wilhelmshaven, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03405,2820
2021,"Ammerland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03451,790
2021,"Ammerland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03451,765
2021,"Ammerland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03451,1555
2021,"Aurich",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03452,1140
2021,"Aurich",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03452,810
2021,"Aurich",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03452,1950
2021,"Cloppenburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03453,1140
2021,"Cloppenburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03453,980
2021,"Cloppenburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03453,2125
2021,"Emsland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03454,2440
2021,"Emsland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03454,1830
2021,"Emsland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03454,4270
2021,"Friesland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03455,685
2021,"Friesland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03455,595
2021,"Friesland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03455,1280
2021,"Grafschaft Bentheim",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03456,915
2021,"Grafschaft Bentheim",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03456,750
2021,"Grafschaft Bentheim",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03456,1665
2021,"Leer",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03457,1250
2021,"Leer",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03457,980
2021,"Leer",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03457,2230
2021,"Oldenburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03458,1030
2021,"Oldenburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03458,970
2021,"Oldenburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03458,2000
2021,"Osnabrück",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03459,1340
2021,"Osnabrück",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03459,1185
2021,"Osnabrück",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03459,2525
2021,"Vechta",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03460,1825
2021,"Vechta",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03460,1555
2021,"Vechta",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03460,3380
2021,"Wesermarsch",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03461,505
2021,"Wesermarsch",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03461,400
2021,"Wesermarsch",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03461,900
2021,"Wittmund",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03462,255
2021,"Wittmund",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03462,210
2021,"Wittmund",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03462,465
2021,"Statistische Region Weser-Ems",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K034,22175
2021,"Statistische Region Weser-Ems",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K034,17725
2021,"Statistische Region Weser-Ems",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K034,39895
2021,"Niedersachsen",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K030,73180
2021,"Niedersachsen",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K030,57980
2021,"Niedersachsen",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K030,131160
2020,"Braunschweig, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03101,1620
2020,"Braunschweig, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03101,1015
2020,"Braunschweig, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03101,2635
2020,"Salzgitter, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03102,2910
2020,"Salzgitter, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03102,2140
2020,"Salzgitter, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03102,5050
2020,"Wolfsburg, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03103,1495
2020,"Wolfsburg, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03103,1150
2020,"Wolfsburg, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03103,2645
2020,"Gifhorn",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03151,700
2020,"Gifhorn",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03151,555
2020,"Gifhorn",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03151,1255
2020,"Goslar",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03153,1280
2020,"Goslar",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03153,1020
2020,"Goslar",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03153,2300
2020,"Helmstedt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03154,610
2020,"Helmstedt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03154,430
2020,"Helmstedt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03154,1040
2020,"Northeim",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03155,715
2020,"Northeim",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03155,640
2020,"Northeim",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03155,1355
2020,"Peine",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03157,1435
2020,"Peine",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03157,1190
2020,"Peine",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03157,2620
2020,"Wolfenbüttel",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03158,810
2020,"Wolfenbüttel",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03158,670
2020,"Wolfenbüttel",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03158,1475
2020,"Göttingen",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03159,2060
2020,"Göttingen",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03159,1505
2020,"Göttingen",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03159,3565
2020,"Statistische Region Braunschweig",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K031,13630
2020,"Statistische Region Braunschweig",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K031,10305
2020,"Statistische Region Braunschweig",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K031,23935
2020,"Hannover  Region",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03241,14830
2020,"Hannover  Region",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03241,10680
2020,"Hannover  Region",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03241,25505
2020,"Diepholz",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03251,1750
2020,"Diepholz",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03251,1550
2020,"Diepholz",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03251,3300
2020,"Hameln-Pyrmont",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03252,1940
2020,"Hameln-Pyrmont",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03252,1630
2020,"Hameln-Pyrmont",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03252,3565
2020,"Hildesheim",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03254,2575
2020,"Hildesheim",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03254,1895
2020,"Hildesheim",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03254,4470
2020,"Holzminden",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03255,440
2020,"Holzminden",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03255,295
2020,"Holzminden",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03255,735
2020,"Nienburg (Weser)",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03256,1165
2020,"Nienburg (Weser)",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03256,1015
2020,"Nienburg (Weser)",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03256,2180
2020,"Schaumburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03257,1475
2020,"Schaumburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03257,1260
2020,"Schaumburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03257,2735
2020,"Statistische Region Hannover",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K032,24165
2020,"Statistische Region Hannover",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K032,18325
2020,"Statistische Region Hannover",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K032,42495
2020,"Celle",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03351,1965
2020,"Celle",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03351,1540
2020,"Celle",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03351,3505
2020,"Cuxhaven",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03352,1265
2020,"Cuxhaven",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03352,970
2020,"Cuxhaven",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03352,2235
2020,"Harburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03353,1335
2020,"Harburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03353,560
2020,"Harburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03353,1890
2020,"Lüchow-Dannenberg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03354,220
2020,"Lüchow-Dannenberg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03354,180
2020,"Lüchow-Dannenberg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03354,400
2020,"Lüneburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03355,1780
2020,"Lüneburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03355,1140
2020,"Lüneburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03355,2920
2020,"Osterholz",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03356,780
2020,"Osterholz",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03356,675
2020,"Osterholz",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03356,1455
2020,"Rotenburg (Wümme)",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03357,1030
2020,"Rotenburg (Wümme)",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03357,695
2020,"Rotenburg (Wümme)",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03357,1725
2020,"Heidekreis",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03358,865
2020,"Heidekreis",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03358,750
2020,"Heidekreis",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03358,1615
2020,"Stade",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03359,2015
2020,"Stade",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03359,1310
2020,"Stade",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03359,3325
2020,"Uelzen",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03360,605
2020,"Uelzen",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03360,475
2020,"Uelzen",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03360,1080
2020,"Verden",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03361,1295
2020,"Verden",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03361,985
2020,"Verden",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03361,2280
2020,"Statistische Region Lüneburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K033,13150
2020,"Statistische Region Lüneburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K033,9280
2020,"Statistische Region Lüneburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K033,22430
2020,"Delmenhorst, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03401,1445
2020,"Delmenhorst, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03401,1175
2020,"Delmenhorst, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03401,2620
2020,"Emden  Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03402,665
2020,"Emden  Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03402,390
2020,"Emden  Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03402,1060
2020,"Oldenburg(Oldb), Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03403,2735
2020,"Oldenburg(Oldb), Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03403,2225
2020,"Oldenburg(Oldb), Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03403,4955
2020,"Osnabrück, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03404,2360
2020,"Osnabrück, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03404,1345
2020,"Osnabrück, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03404,3705
2020,"Wilhelmshaven, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03405,1455
2020,"Wilhelmshaven, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03405,1060
2020,"Wilhelmshaven, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03405,2515
2020,"Ammerland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03451,850
2020,"Ammerland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03451,815
2020,"Ammerland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03451,1660
2020,"Aurich",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03452,1180
2020,"Aurich",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03452,755
2020,"Aurich",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03452,1935
2020,"Cloppenburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03453,1200
2020,"Cloppenburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03453,1050
2020,"Cloppenburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03453,2245
2020,"Emsland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03454,2520
2020,"Emsland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03454,1795
2020,"Emsland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03454,4310
2020,"Friesland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03455,650
2020,"Friesland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03455,570
2020,"Friesland",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03455,1220
2020,"Grafschaft Bentheim",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03456,960
2020,"Grafschaft Bentheim",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03456,775
2020,"Grafschaft Bentheim",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03456,1730
2020,"Leer",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03457,1050
2020,"Leer",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03457,775
2020,"Leer",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03457,1825
2020,"Oldenburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03458,1075
2020,"Oldenburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03458,950
2020,"Oldenburg",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03458,2025
2020,"Osnabrück",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03459,1445
2020,"Osnabrück",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03459,1190
2020,"Osnabrück",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03459,2635
2020,"Vechta",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03460,1900
2020,"Vechta",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03460,1495
2020,"Vechta",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03460,3395
2020,"Wesermarsch",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03461,590
2020,"Wesermarsch",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03461,480
2020,"Wesermarsch",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03461,1070
2020,"Wittmund",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03462,250
2020,"Wittmund",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03462,210
2020,"Wittmund",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03462,465
2020,"Statistische Region Weser-Ems",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K034,22325
2020,"Statistische Region Weser-Ems",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K034,17050
2020,"Statistische Region Weser-Ems",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K034,39375
2020,"Niedersachsen",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K030,73275
2020,"Niedersachsen",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K030,54960
2020,"Niedersachsen",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K030,128235
2019,"Braunschweig, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03101,1540
2019,"Braunschweig, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03101,930
2019,"Braunschweig, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03101,2465
2019,"Salzgitter, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03102,2805
2019,"Salzgitter, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03102,1970
2019,"Salzgitter, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03102,4780
2019,"Wolfsburg, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03103,1445
2019,"Wolfsburg, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03103,1050
2019,"Wolfsburg, Stadt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03103,2500
2019,"Gifhorn",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03151,820
2019,"Gifhorn",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03151,645
2019,"Gifhorn",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03151,1465
2019,"Goslar",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03153,1300
2019,"Goslar",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03153,1020
2019,"Goslar",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03153,2325
2019,"Helmstedt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03154,615
2019,"Helmstedt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03154,400
2019,"Helmstedt",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",insgesamt,Anzahl,K03154,1010
2019,"Northeim",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",männlich,Anzahl,K03155,940
2019,"Northeim",zeitlich befristet,"völkerrechtliche, humanitäre, politische Gründe",weiblich,Anzahl,K03155,795
