Year,Gebietseinheit,Geschlecht,Befristungsgrund,Units,GeoCode,Value
2014,"Gifhorn",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03151,60
2014,"Gifhorn",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03151,145
2014,"Goslar",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03153,35
2014,"Goslar",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03153,25
2014,"Goslar",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03153,60
2014,"Helmstedt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03154,20
2014,"Helmstedt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03154,20
2014,"Helmstedt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03154,40
2014,"Northeim",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03155,30
2014,"Northeim",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03155,20
2014,"Northeim",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03155,50
2014,"Peine",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03157,55
2014,"Peine",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03157,50
2014,"Peine",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03157,105
2014,"Wolfenbüttel",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03158,35
2014,"Wolfenbüttel",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03158,25
2014,"Wolfenbüttel",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03158,65
2014,"Göttingen",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03159,190
2014,"Göttingen",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03159,145
2014,"Göttingen",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03159,335
2014,"Statistische Region Braunschweig",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH031,735
2014,"Statistische Region Braunschweig",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH031,620
2014,"Statistische Region Braunschweig",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH031,1355
2014,"Region Hannover",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03241,740
2014,"Region Hannover",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03241,740
2014,"Region Hannover",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03241,1485
2014,"Diepholz",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03251,65
2014,"Diepholz",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03251,40
2014,"Diepholz",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03251,100
2014,"Hameln-Pyrmont",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03252,135
2014,"Hameln-Pyrmont",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03252,105
2014,"Hameln-Pyrmont",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03252,240
2014,"Hildesheim",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03254,105
2014,"Hildesheim",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03254,65
2014,"Hildesheim",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03254,170
2014,"Holzminden",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03255,25
2014,"Holzminden",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03255,35
2014,"Holzminden",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03255,55
2014,"Nienburg (Weser)",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03256,45
2014,"Nienburg (Weser)",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03256,50
2014,"Nienburg (Weser)",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03256,95
2014,"Schaumburg",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03257,55
2014,"Schaumburg",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03257,75
2014,"Schaumburg",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03257,135
2014,"Statistische Region Hannover",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH032,1170
2014,"Statistische Region Hannover",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH032,1110
2014,"Statistische Region Hannover",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH032,2280
2014,"Celle",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03351,120
2014,"Celle",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03351,105
2014,"Celle",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03351,225
2014,"Cuxhaven",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03352,25
2014,"Cuxhaven",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03352,30
2014,"Cuxhaven",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03352,55
2014,"Harburg",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03353,135
2014,"Harburg",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03353,115
2014,"Harburg",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03353,245
2014,"Lüchow-Dannenberg",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03354,5
2014,"Lüchow-Dannenberg",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03354,10
2014,"Lüchow-Dannenberg",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03354,15
2014,"Lüneburg",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03355,30
2014,"Lüneburg",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03355,35
2014,"Lüneburg",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03355,65
2014,"Osterholz",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03356,40
2014,"Osterholz",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03356,35
2014,"Osterholz",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03356,75
2014,"Rotenburg (Wümme)",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03357,20
2014,"Rotenburg (Wümme)",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03357,25
2014,"Rotenburg (Wümme)",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03357,45
2014,"Heidekreis",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03358,240
2014,"Heidekreis",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03358,160
2014,"Heidekreis",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03358,400
2014,"Stade",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03359,80
2014,"Stade",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03359,100
2014,"Stade",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03359,175
2014,"Uelzen",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03360,25
2014,"Uelzen",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03360,20
2014,"Uelzen",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03360,40
2014,"Verden",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03361,55
2014,"Verden",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03361,45
2014,"Verden",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03361,100
2014,"Statistische Region Lüneburg",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH033,770
2014,"Statistische Region Lüneburg",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH033,675
2014,"Statistische Region Lüneburg",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH033,1445
2014,"Delmenhorst, Stadt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03401,50
2014,"Delmenhorst, Stadt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03401,40
2014,"Delmenhorst, Stadt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03401,90
2014,"Emden, Stadt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03402,20
2014,"Emden, Stadt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03402,20
2014,"Emden, Stadt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03402,40
2014,"Oldenburg (Oldb), Stadt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03403,60
2014,"Oldenburg (Oldb), Stadt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03403,50
2014,"Oldenburg (Oldb), Stadt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03403,110
2014,"Osnabrück, Stadt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03404,80
2014,"Osnabrück, Stadt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03404,85
2014,"Osnabrück, Stadt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03404,165
2014,"Wilhelmshaven, Stadt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03405,20
2014,"Wilhelmshaven, Stadt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03405,20
2014,"Wilhelmshaven, Stadt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03405,40
2014,"Ammerland",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03451,25
2014,"Ammerland",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03451,10
2014,"Ammerland",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03451,35
2014,"Aurich",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03452,60
2014,"Aurich",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03452,40
2014,"Aurich",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03452,95
2014,"Cloppenburg",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03453,45
2014,"Cloppenburg",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03453,45
2014,"Cloppenburg",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03453,90
2014,"Emsland",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03454,70
2014,"Emsland",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03454,45
2014,"Emsland",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03454,115
2014,"Friesland",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03455,25
2014,"Friesland",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03455,15
2014,"Friesland",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03455,40
2014,"Grafschaft Bentheim",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03456,35
2014,"Grafschaft Bentheim",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03456,35
2014,"Grafschaft Bentheim",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03456,65
2014,"Leer",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03457,35
2014,"Leer",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03457,30
2014,"Leer",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03457,65
2014,"Oldenburg",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03458,30
2014,"Oldenburg",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03458,25
2014,"Oldenburg",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03458,55
2014,"Osnabrück",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03459,80
2014,"Osnabrück",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03459,95
2014,"Osnabrück",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03459,170
2014,"Vechta",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03460,95
2014,"Vechta",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03460,60
2014,"Vechta",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03460,155
2014,"Wesermarsch",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03461,60
2014,"Wesermarsch",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03461,35
2014,"Wesermarsch",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03461,90
2014,"Wittmund",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03462,5
2014,"Wittmund",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03462,10
2014,"Wittmund",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03462,10
2014,"Statistische Region Weser-Ems",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH034,790
2014,"Statistische Region Weser-Ems",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH034,655
2014,"Statistische Region Weser-Ems",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH034,1445
2014,"Niedersachsen",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH030,3465
2014,"Niedersachsen",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH030,3060
2014,"Niedersachsen",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH030,6525
2013,"Braunschweig, Stadt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03101,160
2013,"Braunschweig, Stadt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03101,160
2013,"Braunschweig, Stadt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03101,320
2013,"Salzgitter, Stadt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03102,85
2013,"Salzgitter, Stadt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03102,115
2013,"Salzgitter, Stadt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03102,200
2013,"Wolfsburg, Stadt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03103,35
2013,"Wolfsburg, Stadt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03103,35
2013,"Wolfsburg, Stadt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03103,70
2013,"Gifhorn",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03151,85
2013,"Gifhorn",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03151,65
2013,"Gifhorn",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03151,155
2013,"Goslar",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03153,35
2013,"Goslar",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03153,35
2013,"Goslar",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03153,70
2013,"Helmstedt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03154,25
2013,"Helmstedt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03154,20
2013,"Helmstedt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03154,45
2013,"Northeim",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03155,35
2013,"Northeim",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03155,25
2013,"Northeim",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03155,60
2013,"Peine",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03157,65
2013,"Peine",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03157,65
2013,"Peine",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03157,130
2013,"Wolfenbüttel",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03158,45
2013,"Wolfenbüttel",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03158,35
2013,"Wolfenbüttel",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03158,80
2013,"Göttingen",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03159,185
2013,"Göttingen",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03159,145
2013,"Göttingen",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03159,335
2013,"Statistische Region Braunschweig",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH031,755
2013,"Statistische Region Braunschweig",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH031,705
2013,"Statistische Region Braunschweig",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH031,1460
2013,"Region Hannover",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03241,775
2013,"Region Hannover",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03241,810
2013,"Region Hannover",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03241,1580
2013,"Diepholz",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03251,85
2013,"Diepholz",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03251,50
2013,"Diepholz",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03251,135
2013,"Hameln-Pyrmont",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03252,130
2013,"Hameln-Pyrmont",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03252,110
2013,"Hameln-Pyrmont",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03252,240
2013,"Hildesheim",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03254,100
2013,"Hildesheim",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03254,70
2013,"Hildesheim",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03254,170
2013,"Holzminden",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03255,35
2013,"Holzminden",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03255,45
2013,"Holzminden",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03255,80
2013,"Nienburg (Weser)",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03256,60
2013,"Nienburg (Weser)",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03256,50
2013,"Nienburg (Weser)",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03256,110
2013,"Schaumburg",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03257,70
2013,"Schaumburg",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03257,90
2013,"Schaumburg",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03257,160
2013,"Statistische Region Hannover",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH032,1255
2013,"Statistische Region Hannover",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH032,1225
2013,"Statistische Region Hannover",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH032,2480
2013,"Celle",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03351,140
2013,"Celle",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03351,110
2013,"Celle",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03351,250
2013,"Cuxhaven",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03352,25
2013,"Cuxhaven",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03352,40
2013,"Cuxhaven",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03352,65
2013,"Harburg",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03353,140
2013,"Harburg",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03353,120
2013,"Harburg",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03353,260
2013,"Lüchow-Dannenberg",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03354,5
2013,"Lüchow-Dannenberg",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03354,10
2013,"Lüchow-Dannenberg",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03354,15
2013,"Lüneburg",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03355,35
2013,"Lüneburg",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03355,30
2013,"Lüneburg",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03355,70
2013,"Osterholz",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03356,45
2013,"Osterholz",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03356,35
2013,"Osterholz",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03356,85
2013,"Rotenburg (Wümme)",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03357,20
2013,"Rotenburg (Wümme)",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03357,25
2013,"Rotenburg (Wümme)",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03357,40
2013,"Heidekreis",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03358,260
2013,"Heidekreis",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03358,185
2013,"Heidekreis",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03358,445
2013,"Stade",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03359,80
2013,"Stade",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03359,85
2013,"Stade",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03359,165
2013,"Uelzen",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03360,20
2013,"Uelzen",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03360,20
2013,"Uelzen",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03360,45
2013,"Verden",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03361,60
2013,"Verden",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03361,50
2013,"Verden",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03361,110
2013,"Statistische Region Lüneburg",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH033,835
2013,"Statistische Region Lüneburg",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH033,705
2013,"Statistische Region Lüneburg",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH033,1545
2013,"Delmenhorst, Stadt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03401,55
2013,"Delmenhorst, Stadt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03401,45
2013,"Delmenhorst, Stadt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03401,100
2013,"Emden, Stadt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03402,20
2013,"Emden, Stadt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03402,25
2013,"Emden, Stadt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03402,45
2013,"Oldenburg (Oldb), Stadt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03403,75
2013,"Oldenburg (Oldb), Stadt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03403,40
2013,"Oldenburg (Oldb), Stadt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03403,115
2013,"Osnabrück, Stadt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03404,90
2013,"Osnabrück, Stadt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03404,100
2013,"Osnabrück, Stadt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03404,190
2013,"Wilhelmshaven, Stadt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03405,20
2013,"Wilhelmshaven, Stadt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03405,25
2013,"Wilhelmshaven, Stadt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03405,45
2013,"Ammerland",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03451,20
2013,"Ammerland",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03451,15
2013,"Ammerland",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03451,40
2013,"Aurich",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03452,50
2013,"Aurich",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03452,45
2013,"Aurich",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03452,95
2013,"Cloppenburg",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03453,50
2013,"Cloppenburg",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03453,45
2013,"Cloppenburg",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03453,90
2013,"Emsland",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03454,75
2013,"Emsland",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03454,60
2013,"Emsland",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03454,130
2013,"Friesland",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03455,25
2013,"Friesland",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03455,20
2013,"Friesland",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03455,45
2013,"Grafschaft Bentheim",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03456,40
2013,"Grafschaft Bentheim",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03456,35
2013,"Grafschaft Bentheim",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03456,80
2013,"Leer",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03457,30
2013,"Leer",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03457,30
2013,"Leer",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03457,60
2013,"Oldenburg",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03458,40
2013,"Oldenburg",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03458,35
2013,"Oldenburg",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03458,75
2013,"Osnabrück",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03459,80
2013,"Osnabrück",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03459,100
2013,"Osnabrück",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03459,180
2013,"Vechta",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03460,95
2013,"Vechta",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03460,70
2013,"Vechta",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03460,165
2013,"Wesermarsch",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03461,60
2013,"Wesermarsch",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03461,40
2013,"Wesermarsch",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03461,100
2013,"Wittmund",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03462,5
2013,"Wittmund",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03462,10
2013,"Wittmund",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03462,15
2013,"Statistische Region Weser-Ems",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH034,830
2013,"Statistische Region Weser-Ems",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH034,740
2013,"Statistische Region Weser-Ems",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH034,1575
2013,"Niedersachsen",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH030,3680
2013,"Niedersachsen",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH030,3375
2013,"Niedersachsen",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH030,7055
2012,"Braunschweig, Stadt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03101,195
2012,"Braunschweig, Stadt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03101,200
2012,"Braunschweig, Stadt",Insgesamt,"besondere Aufenthaltsrechte",Anzahl,RH03101,395
2012,"Salzgitter, Stadt",Männlich,"besondere Aufenthaltsrechte",Anzahl,RH03102,135
2012,"Salzgitter, Stadt",Weiblich,"besondere Aufenthaltsrechte",Anzahl,RH03102,160
