Year,Gebietseinheit,Kategorie,Nationalität,Units,GeoCode,Value
2011,Osnabrück  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,117
2011,Wilhelmshaven  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,154
2011,Ammerland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,62
2011,Aurich,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,90
2011,Cloppenburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,64
2011,Emsland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,55
2011,Friesland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,75
2011,Grafschaft Bentheim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,59
2011,Leer,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,78
2011,Oldenburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,62
2011,Osnabrück,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,59
2011,Vechta,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,51
2011,Wesermarsch,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,100
2011,Wittmund,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,84
2011,Statistische Region Weser-Ems,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,80
2011,Niedersachsen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,88
2010,Braunschweig  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,110
2010,Salzgitter  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,126
2010,Wolfsburg  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,81
2010,Gifhorn,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,76
2010,Göttingen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,96
2010,Goslar,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,113
2010,Helmstedt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,96
2010,Northeim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,90
2010,Osterode,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,111
2010,Peine,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,95
2010,Wolfenbüttel,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,88
2010,Statistische Region Braunschweig,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,98
2010,Hannover  Region,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,118
2010,dav. Hannover  Lhst.,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,154
2010,dav. Hannover  Umland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,87
2010,Diepholz,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,70
2010,Hameln-Pyrmont,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,103
2010,Hildesheim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,100
2010,Holzminden,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,101
2010,Nienburg (Weser),Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,90
2010,Schaumburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,93
2010,Statistische Region Hannover,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,106
2010,Celle,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,107
2010,Cuxhaven,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,83
2010,Harburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,60
2010,Lüchow-Dannenberg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,106
2010,Lüneburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,96
2010,Osterholz,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,60
2010,Rotenburg (Wümme),Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,69
2010,Heidekreis,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,80
2010,Stade,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,85
2010,Uelzen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,86
2010,Verden,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,81
2010,Statistische Region Lüneburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,81
2010,Delmenhorst  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,167
2010,Emden  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,132
2010,Oldenburg(Oldb)  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,123
2010,Osnabrück  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,121
2010,Wilhelmshaven  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,160
2010,Ammerland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,66
2010,Aurich,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,95
2010,Cloppenburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,70
2010,Emsland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,50
2010,Friesland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,79
2010,Grafschaft Bentheim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,60
2010,Leer,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,79
2010,Oldenburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,64
2010,Osnabrück,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,63
2010,Vechta,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,54
2010,Wesermarsch,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,103
2010,Wittmund,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,89
2010,Statistische Region Weser-Ems,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,83
2010,Niedersachsen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Insgesamt,Anzahl in 1000,,92
2019,Braunschweig  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03101,69
2019,Salzgitter  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03102,94
2019,Wolfsburg  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03103,52
2019,Gifhorn,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03151,41
2019,Goslar,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03153,81
2019,Helmstedt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03154,65
2019,Northeim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03155,59
2019,Peine,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03157,59
2019,Wolfenbüttel,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03158,56
2019,Göttingen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03159,60
2019,Statistische Region Braunschweig,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K031,62
2019,Hannover  Region,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03241,77
2019,dav. Hannover  Lhst.,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03241001,101
2019,dav. Hannover  Umland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03241999,57
2019,Diepholz,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03251,45
2019,Hameln-Pyrmont,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03252,72
2019,Hildesheim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03254,65
2019,Holzminden,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03255,71
2019,Nienburg (Weser),Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03256,63
2019,Schaumburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03257,58
2019,Statistische Region Hannover,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K032,69
2019,Celle,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03351,74
2019,Cuxhaven,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03352,54
2019,Harburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03353,39
2019,Lüchow-Dannenberg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03354,80
2019,Lüneburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03355,59
2019,Osterholz,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03356,34
2019,Rotenburg (Wümme),Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03357,41
2019,Heidekreis,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03358,61
2019,Stade,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03359,58
2019,Uelzen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03360,56
2019,Verden,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03361,45
2019,Statistische Region Lüneburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K033,53
2019,Delmenhorst  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03401,109
2019,Emden  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03402,108
2019,Oldenburg(Oldb)  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03403,84
2019,Osnabrück  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03404,79
2019,Wilhelmshaven  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03405,127
2019,Ammerland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03451,41
2019,Aurich,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03452,69
2019,Cloppenburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03453,45
2019,Emsland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03454,39
2019,Friesland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03455,47
2019,Grafschaft Bentheim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03456,43
2019,Leer,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03457,51
2019,Oldenburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03458,38
2019,Osnabrück,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03459,35
2019,Vechta,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03460,34
2019,Wesermarsch,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03461,70
2019,Wittmund,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03462,55
2019,Statistische Region Weser-Ems,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K034,55
2019,Niedersachsen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K030,60
2018,Braunschweig  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03101,71
2018,Salzgitter  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03102,97
2018,Wolfsburg  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03103,54
2018,Gifhorn,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03151,45
2018,Goslar,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03153,86
2018,Helmstedt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03154,69
2018,Northeim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03155,62
2018,Peine,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03157,62
2018,Wolfenbüttel,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03158,59
2018,Göttingen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03159,63
2018,Statistische Region Braunschweig,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K031,65
2018,Hannover  Region,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03241,81
2018,dav. Hannover  Lhst.,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03241001,106
2018,Diepholz,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03251,49
2018,Hameln-Pyrmont,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03252,77
2018,Hildesheim,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03254,70
2018,Holzminden,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03255,74
2018,Nienburg (Weser),Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03256,66
2018,Schaumburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03257,62
2018,Statistische Region Hannover,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K032,73
2018,Celle,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03351,78
2018,Cuxhaven,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03352,57
2018,Harburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03353,41
2018,Lüchow-Dannenberg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03354,80
2018,Lüneburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03355,64
2018,Osterholz,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03356,37
2018,Rotenburg (Wümme),Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03357,45
2018,Heidekreis,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03358,65
2018,Stade,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03359,62
2018,Uelzen,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03360,61
2018,Verden,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03361,48
2018,Statistische Region Lüneburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K033,56
2018,Delmenhorst  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03401,114
2018,Emden  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03402,109
2018,Oldenburg(Oldb)  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03403,90
2018,Osnabrück  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03404,83
2018,Wilhelmshaven  Stadt,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03405,134
2018,Ammerland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03451,45
2018,Aurich,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03452,71
2018,Cloppenburg,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03453,47
2018,Emsland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03454,43
2018,Friesland,Empfängeinnen und Empfänger je 1000 Einwohnerinnen und Einwohner der betreffenden Bevölkerungsgruppe,Deutsche,Anzahl in 1000,K03455,51
