Year,Gebietseinheit,Geschlecht,Units,GeoCode,Value
2015,"Salzgitter, Stadt",insgesamt,%,K03102,11.5723396775975
2015,"Wolfsburg, Stadt",männlich,%,K03103,13.1646233527831
2015,"Wolfsburg, Stadt",weiblich,%,K03103,11.6918138041734
2015,"Wolfsburg, Stadt",insgesamt,%,K03103,12.4205267938238
2015,Gifhorn,männlich,%,K03151,5.22090679517179
2015,Gifhorn,weiblich,%,K03151,4.92766987493516
2015,Gifhorn,insgesamt,%,K03151,5.07392492532398
2015,Goslar,männlich,%,K03153,7.4804073016669
2015,Goslar,weiblich,%,K03153,7.3106539837246
2015,Goslar,insgesamt,%,K03153,7.39404582639686
2015,Helmstedt,männlich,%,K03154,7.04022561971204
2015,Helmstedt,weiblich,%,K03154,5.56185663216229
2015,Helmstedt,insgesamt,%,K03154,6.28872525050539
2015,Northeim,männlich,%,K03155,5.34659620764688
2015,Northeim,weiblich,%,K03155,4.07297873265777
2015,Northeim,insgesamt,%,K03155,4.70315521181227
2015,Peine,männlich,%,K03157,4.51167971193604
2015,Peine,weiblich,%,K03157,4.43671990730555
2015,Peine,insgesamt,%,K03157,4.473459864495
2015,Wolfenbüttel,männlich,%,K03158,4.68893400450538
2015,Wolfenbüttel,weiblich,%,K03158,4.03296557224512
2015,Wolfenbüttel,insgesamt,%,K03158,4.35355841896374
2015,Göttingen,männlich,%,K03159,5.82255369189825
2015,Göttingen,weiblich,%,K03159,5.38937480241468
2015,Göttingen,insgesamt,%,K03159,5.60299111060242
2015,Statistische Region Braunschweig,männlich,%,K031,7.39930878468566
2015,Statistische Region Braunschweig,weiblich,%,K031,6.68114349502032
2015,Statistische Region Braunschweig,insgesamt,%,K031,7.03523491204535
2015,Hannover  Region,männlich,%,K03241,9.33275695665377
2015,Hannover  Region,weiblich,%,K03241,8.4875060954886
2015,Hannover  Region,insgesamt,%,K03241,8.9004040978565
2015,Diepholz,männlich,%,K03251,11.6087443336848
2015,Diepholz,weiblich,%,K03251,10.7717457211366
2015,Diepholz,insgesamt,%,K03251,11.1796827123625
2015,Hameln-Pyrmont,männlich,%,K03252,6.73637056625792
2015,Hameln-Pyrmont,weiblich,%,K03252,5.89808335585103
2015,Hameln-Pyrmont,insgesamt,%,K03252,6.3151389162008
2015,Hildesheim,männlich,%,K03254,7.96299425481582
2015,Hildesheim,weiblich,%,K03254,7.22391256088484
2015,Hildesheim,insgesamt,%,K03254,7.57952505166164
2015,Holzminden,männlich,%,K03255,6.21178662099839
2015,Holzminden,weiblich,%,K03255,5.54808767138794
2015,Holzminden,insgesamt,%,K03255,5.87000874380647
2015,Nienburg (Weser),männlich,%,K03256,5.0527817403709
2015,Nienburg (Weser),weiblich,%,K03256,4.66984267671172
2015,Nienburg (Weser),insgesamt,%,K03256,4.85847598167355
2015,Schaumburg,männlich,%,K03257,7.46019962055597
2015,Schaumburg,weiblich,%,K03257,5.75586731349154
2015,Schaumburg,insgesamt,%,K03257,6.60522399717177
2015,Statistische Region Hannover,männlich,%,K032,4.72540644573126
2015,Statistische Region Hannover,weiblich,%,K032,4.20983498891717
2015,Statistische Region Hannover,insgesamt,%,K032,4.46403302868368
2015,Celle,männlich,%,K03351,5.704359628605
2015,Celle,weiblich,%,K03351,4.80828872436691
2015,Celle,insgesamt,%,K03351,5.24931013804371
2015,Cuxhaven,männlich,%,K03352,5.78362309285029
2015,Cuxhaven,weiblich,%,K03352,5.06858611367606
2015,Cuxhaven,insgesamt,%,K03352,5.41913824586873
2015,Harburg,männlich,%,K03353,5.24643279955137
2015,Harburg,weiblich,%,K03353,4.7133568273192
2015,Harburg,insgesamt,%,K03353,4.97388709276299
2015,Lüchow-Dannenberg,männlich,%,K03354,6.46649548579475
2015,Lüchow-Dannenberg,weiblich,%,K03354,5.26407904471723
2015,Lüchow-Dannenberg,insgesamt,%,K03354,5.85315970799128
2015,Lüneburg,männlich,%,K03355,4.98345826877172
2015,Lüneburg,weiblich,%,K03355,4.13567270375162
2015,Lüneburg,insgesamt,%,K03355,4.55209297541911
2015,Osterholz,männlich,%,K03356,5.09358981742786
2015,Osterholz,weiblich,%,K03356,4.46281172444707
2015,Osterholz,insgesamt,%,K03356,4.76997116927115
2015,Rotenburg (Wümme),männlich,%,K03357,4.58678961029532
2015,Rotenburg (Wümme),weiblich,%,K03357,4.47061714526434
2015,Rotenburg (Wümme),insgesamt,%,K03357,4.52772944273413
2015,Heidekreis,männlich,%,K03358,5.29008769664096
2015,Heidekreis,weiblich,%,K03358,4.25379050639183
2015,Heidekreis,insgesamt,%,K03358,4.7737778573236
2015,Stade,männlich,%,K03359,5.79746351786265
2015,Stade,weiblich,%,K03359,5.14046449631272
2015,Stade,insgesamt,%,K03359,5.4666297020457
2015,Uelzen,männlich,%,K03360,7.37635192611496
2015,Uelzen,weiblich,%,K03360,5.1028500868378
2015,Uelzen,insgesamt,%,K03360,6.23465534712315
2015,Verden,männlich,%,K03361,4.28612480381971
2015,Verden,weiblich,%,K03361,3.80570221752904
2015,Verden,insgesamt,%,K03361,4.04043676894663
2015,Statistische Region Lüneburg,männlich,%,K033,6.64904111751243
2015,Statistische Region Lüneburg,weiblich,%,K033,5.59019431089744
2015,Statistische Region Lüneburg,insgesamt,%,K033,6.10655685127455
2015,"Delmenhorst, Stadt",männlich,%,K03401,7.98037457669016
2015,"Delmenhorst, Stadt",weiblich,%,K03401,6.55480816383906
2015,"Delmenhorst, Stadt",insgesamt,%,K03401,7.26002546598515
2015,Emden  Stadt,männlich,%,K03402,10.8401666890711
2015,Emden  Stadt,weiblich,%,K03402,9.94515731192107
2015,Emden  Stadt,insgesamt,%,K03402,10.3872304260066
2015,"Oldenburg(Oldb), Stadt",männlich,%,K03403,7.78078211388676
2015,"Oldenburg(Oldb), Stadt",weiblich,%,K03403,5.75007903888713
2015,"Oldenburg(Oldb), Stadt",insgesamt,%,K03403,6.7547870534912
2015,"Osnabrück, Stadt",männlich,%,K03404,7.52132972635522
2015,"Osnabrück, Stadt",weiblich,%,K03404,6.65342836542439
2015,"Osnabrück, Stadt",insgesamt,%,K03404,7.06664767696033
2015,"Wilhelmshaven, Stadt",männlich,%,K03405,11.3543376853517
2015,"Wilhelmshaven, Stadt",weiblich,%,K03405,9.75070924126275
2015,"Wilhelmshaven, Stadt",insgesamt,%,K03405,10.5219293023606
2015,Ammerland,männlich,%,K03451,4.74695534506089
2015,Ammerland,weiblich,%,K03451,5.27475375842405
2015,Ammerland,insgesamt,%,K03451,5.0165497153449
2015,Aurich,männlich,%,K03452,4.8344125185485
2015,Aurich,weiblich,%,K03452,3.76030303522947
2015,Aurich,insgesamt,%,K03452,4.2875470761081
2015,Cloppenburg,männlich,%,K03453,4.59798642509523
2015,Cloppenburg,weiblich,%,K03453,3.77366362451108
2015,Cloppenburg,insgesamt,%,K03453,4.17882108344913
2015,Emsland,männlich,%,K03454,9.35516567319063
2015,Emsland,weiblich,%,K03454,7.02017716535433
2015,Emsland,insgesamt,%,K03454,8.19900824835216
2015,Friesland,männlich,%,K03455,9.87389354456526
2015,Friesland,weiblich,%,K03455,6.61761885890339
2015,Friesland,insgesamt,%,K03455,8.27018910215042
2015,Grafschaft Bentheim,männlich,%,K03456,2.96751573522578
2015,Grafschaft Bentheim,weiblich,%,K03456,3.01288086700455
2015,Grafschaft Bentheim,insgesamt,%,K03456,2.99079833444713
2015,Leer,männlich,%,K03457,13.5546210968954
2015,Leer,weiblich,%,K03457,12.0486737439749
2015,Leer,insgesamt,%,K03457,12.7984498426085
2015,Oldenburg,männlich,%,K03458,7.24674538298517
2015,Oldenburg,weiblich,%,K03458,4.9649372214988
2015,Oldenburg,insgesamt,%,K03458,6.09807435561275
2015,Osnabrück,männlich,%,K03459,7.46078446797464
2015,Osnabrück,weiblich,%,K03459,6.01899264500512
2015,Osnabrück,insgesamt,%,K03459,6.73489316823562
2015,Vechta,männlich,%,K03460,7.00594315393283
2015,Vechta,weiblich,%,K03460,5.7573326901395
2015,Vechta,insgesamt,%,K03460,6.37553101104503
2015,Wesermarsch,männlich,%,K03461,10.9187997480387
2015,Wesermarsch,weiblich,%,K03461,11.0763874024288
2015,Wesermarsch,insgesamt,%,K03461,10.9977202724239
2015,Wittmund,männlich,%,K03462,6.00872927926909
2015,Wittmund,weiblich,%,K03462,5.39646833876954
2015,Wittmund,insgesamt,%,K03462,5.70178406297224
2015,Statistische Region Weser-Ems,männlich,%,K034,5.75684502915051
2015,Statistische Region Weser-Ems,weiblich,%,K034,5.34034635332728
2015,Statistische Region Weser-Ems,insgesamt,%,K034,5.54434278196388
2015,Niedersachsen,männlich,%,K030,7.73739084490477
2015,Niedersachsen,weiblich,%,K030,6.73059532308771
2015,Niedersachsen,insgesamt,%,K030,7.22609219126247
