Year,Gebietseinheit,Altersgruppe,Nationalität,GeoCode,Value
2018,Heidekreis,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03358,413.0
2018,Stade,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03359,594.0
2018,Uelzen,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03360,530.0
2018,Verden,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03361,578.0
2018,Statistische Region Lüneburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K033,570.0
2018,"Delmenhorst, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03401,615.0
2018,Emden  Stadt,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03402,622.0
2018,"Oldenburg(Oldb), Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03403,667.0
2018,"Osnabrück, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03404,584.0
2018,"Wilhelmshaven, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03405,767.0
2018,Ammerland,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03451,641.0
2018,Aurich,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03452,522.0
2018,Cloppenburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03453,364.0
2018,Emsland,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03454,343.0
2018,Friesland,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03455,740.0
2018,Grafschaft Bentheim,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03456,295.0
2018,Leer,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03457,516.0
2018,Oldenburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03458,559.0
2018,Osnabrück,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03459,320.0
2018,Vechta,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03460,404.0
2018,Wesermarsch,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03461,619.0
2018,Wittmund,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03462,545.0
2018,Statistische Region Weser-Ems,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K034,484.0
2018,Niedersachsen,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,571.0
2017,"Braunschweig, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03101,430.0
2017,"Salzgitter, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03102,717.0
2017,"Wolfsburg, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03103,496.0
2017,Gifhorn,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03151,606.0
2017,Goslar,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03153,686.0
2017,Helmstedt,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03154,670.0
2017,Northeim,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03155,725.0
2017,Peine,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03157,631.0
2017,Wolfenbüttel,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03158,732.0
2017,Göttingen,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03159,567.0
2017,Statistische Region Braunschweig,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K031,614.0
2017,Hannover  Region,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03241,714.0
2017,"dav. Hannover, Lhst.",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03241001,694.0
2017,"dav. Hannover, Umland",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03241999,717.389473684211
2017,Diepholz,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03251,617.0
2017,Hameln-Pyrmont,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03252,721.0
2017,Hildesheim,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03254,629.0
2017,Holzminden,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03255,703.0
2017,Nienburg (Weser),im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03256,766.0
2017,Schaumburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03257,742.0
2017,Statistische Region Hannover,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K032,702.0
2017,Celle,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03351,663.0
2017,Cuxhaven,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03352,717.0
2017,Harburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03353,465.0
2017,Lüchow-Dannenberg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03354,464.0
2017,Lüneburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03355,692.0
2017,Osterholz,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03356,642.0
2017,Rotenburg (Wümme),im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03357,553.0
2017,Heidekreis,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03358,434.0
2017,Stade,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03359,655.0
2017,Uelzen,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03360,603.0
2017,Verden,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03361,595.0
2017,Statistische Region Lüneburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K033,604.0
2017,"Delmenhorst, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03401,667.0
2017,Emden  Stadt,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03402,625.0
2017,"Oldenburg(Oldb), Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03403,680.0
2017,"Osnabrück, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03404,649.0
2017,"Wilhelmshaven, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03405,795.0
2017,Ammerland,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03451,669.0
2017,Aurich,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03452,515.0
2017,Cloppenburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03453,439.0
2017,Emsland,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03454,382.0
2017,Friesland,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03455,718.0
2017,Grafschaft Bentheim,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03456,303.0
2017,Leer,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03457,505.0
2017,Oldenburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03458,615.0
2017,Osnabrück,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03459,363.0
2017,Vechta,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03460,455.0
2017,Wesermarsch,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03461,677.0
2017,Wittmund,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03462,609.0
2017,Statistische Region Weser-Ems,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K034,520.0
2017,Niedersachsen,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,606.0
2016,"Braunschweig, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03101,400.0
2016,"Salzgitter, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03102,677.0
2016,"Wolfsburg, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03103,475.0
2016,Gifhorn,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03151,622.0
2016,Goslar,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03153,687.0
2016,Helmstedt,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03154,660.0
2016,Northeim,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03155,741.0
2016,Peine,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03157,634.0
2016,Wolfenbüttel,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03158,734.0
2016,Göttingen,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03159,564.0
2016,Statistische Region Braunschweig,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K031,602.0
2016,Hannover  Region,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03241,740.0
2016,"dav. Hannover, Lhst.",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03241001,733.0
2016,"dav. Hannover, Umland",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03241999,721.692650334076
2016,Diepholz,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03251,620.0
2016,Hameln-Pyrmont,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03252,752.0
2016,Hildesheim,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03254,636.0
2016,Holzminden,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03255,688.0
2016,Nienburg (Weser),im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03256,798.0
2016,Schaumburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03257,727.0
2016,Statistische Region Hannover,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K032,721.0
2016,Celle,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03351,668.0
2016,Cuxhaven,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03352,740.0
2016,Harburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03353,445.0
2016,Lüchow-Dannenberg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03354,507.0
2016,Lüneburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03355,693.0
2016,Osterholz,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03356,667.0
2016,Rotenburg (Wümme),im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03357,596.0
2016,Heidekreis,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03358,401.0
2016,Stade,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03359,657.0
2016,Uelzen,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03360,631.0
2016,Verden,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03361,614.0
2016,Statistische Region Lüneburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K033,609.0
2016,"Delmenhorst, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03401,708.0
2016,Emden  Stadt,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03402,635.0
2016,"Oldenburg(Oldb), Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03403,686.0
2016,"Osnabrück, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03404,632.0
2016,"Wilhelmshaven, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03405,783.0
2016,Ammerland,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03451,702.0
2016,Aurich,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03452,549.0
2016,Cloppenburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03453,532.0
2016,Emsland,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03454,420.0
2016,Friesland,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03455,828.0
2016,Grafschaft Bentheim,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03456,312.0
2016,Leer,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03457,515.0
2016,Oldenburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03458,651.0
2016,Osnabrück,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03459,403.0
2016,Vechta,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03460,476.0
2016,Wesermarsch,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03461,699.0
2016,Wittmund,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03462,585.0
2016,Statistische Region Weser-Ems,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K034,546.0
2016,Niedersachsen,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,620.0
2015,"Braunschweig, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03101,316.0
2015,"Salzgitter, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03102,585.0
2015,"Wolfsburg, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03103,432.0
2015,Gifhorn,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03151,568.0
2015,Goslar,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03153,598.0
2015,Helmstedt,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03154,668.0
2015,Northeim,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03155,604.0
2015,Peine,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03157,586.0
2015,Wolfenbüttel,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03158,712.0
2015,Göttingen,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03159,495.611629182666
2015,Statistische Region Braunschweig,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K031,518.0
2015,Hannover  Region,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03241,768.0
2015,"dav. Hannover, Lhst.",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03241001,800.0
2015,"dav. Hannover, Umland",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03241999,741.689674213142
2015,Diepholz,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03251,590.0
2015,Hameln-Pyrmont,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03252,758.0
2015,Hildesheim,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03254,568.0
2015,Holzminden,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03255,572.0
2015,Nienburg (Weser),im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03256,776.0
2015,Schaumburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03257,769.0
2015,Statistische Region Hannover,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K032,727.0
2015,Celle,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03351,612.0
2015,Cuxhaven,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03352,781.0
2015,Harburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03353,453.0
2015,Lüchow-Dannenberg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03354,460.0
2015,Lüneburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03355,633.0
2015,Osterholz,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03356,608.0
2015,Rotenburg (Wümme),im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03357,517.0
2015,Heidekreis,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03358,401.0
2015,Stade,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03359,643.0
2015,Uelzen,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03360,618.0
2015,Verden,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03361,688.0
2015,Statistische Region Lüneburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K033,583.0
2015,"Delmenhorst, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03401,686.0
2015,Emden  Stadt,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03402,529.0
2015,"Oldenburg(Oldb), Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03403,645.0
2015,"Osnabrück, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03404,566.0
2015,"Wilhelmshaven, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03405,781.0
2015,Ammerland,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03451,769.0
2015,Aurich,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03452,570.0
2015,Cloppenburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03453,476.0
2015,Emsland,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03454,398.0
2015,Friesland,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03455,856.0
2015,Grafschaft Bentheim,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03456,331.0
2015,Leer,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03457,494.0
2015,Oldenburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03458,612.0
2015,Osnabrück,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03459,238.0
2015,Vechta,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03460,428.0
2015,Wesermarsch,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03461,694.0
2015,Wittmund,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03462,508.0
2015,Statistische Region Weser-Ems,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K034,489.0
2015,Niedersachsen,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,582.0
2014,"Braunschweig, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03101,320.0
2014,"Salzgitter, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03102,513.0
2014,"Wolfsburg, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03103,396.0
2014,Gifhorn,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03151,531.0
2014,Goslar,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03153,583.0
2014,Helmstedt,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03154,518.0
2014,Northeim,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03155,747.0
2014,Peine,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03157,522.0
2014,Wolfenbüttel,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03158,660.0
2014,Göttingen,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03159,466.154919748779
2014,Statistische Region Braunschweig,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K031,494.0
2014,Hannover  Region,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03241,719.0
2014,"dav. Hannover, Lhst.",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03241001,747.0
2014,"dav. Hannover, Umland",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03241999,674.257276428895
2014,Diepholz,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03251,522.0
2014,Hameln-Pyrmont,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03252,621.0
2014,Hildesheim,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03254,572.0
2014,Holzminden,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03255,517.0
2014,Nienburg (Weser),im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03256,650.0
2014,Schaumburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03257,721.0
2014,Statistische Region Hannover,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K032,675.0
2014,Celle,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03351,586.0
2014,Cuxhaven,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03352,594.0
2014,Harburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03353,429.0
2014,Lüchow-Dannenberg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03354,595.0
2014,Lüneburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03355,662.0
2014,Osterholz,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03356,612.0
2014,Rotenburg (Wümme),im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03357,400.0
2014,Heidekreis,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03358,559.0
2014,Stade,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03359,555.0
2014,Uelzen,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03360,564.0
2014,Verden,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03361,637.0
2014,Statistische Region Lüneburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K033,555.0
2014,"Delmenhorst, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03401,726.0
2014,Emden  Stadt,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03402,577.0
2014,"Oldenburg(Oldb), Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03403,598.0
2014,"Osnabrück, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03404,657.0
2014,"Wilhelmshaven, Stadt",im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03405,738.0
2014,Ammerland,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03451,531.0
2014,Aurich,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03452,516.0
2014,Cloppenburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03453,359.0
2014,Emsland,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03454,269.0
2014,Friesland,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03455,668.0
2014,Grafschaft Bentheim,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03456,244.0
2014,Leer,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03457,366.0
2014,Oldenburg,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03458,494.0
2014,Osnabrück,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03459,294.0
2014,Vechta,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03460,377.0
2014,Wesermarsch,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03461,580.0
2014,Wittmund,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K03462,636.0
2014,Statistische Region Weser-Ems,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K034,433.0
2014,Niedersachsen,im Alter bis unter 18 Jahren,Ausländerinnen und Ausländer,K030,542.0
2020,"Braunschweig, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03101,204.0
2020,"Salzgitter, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03102,338.0
2020,"Wolfsburg, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03103,219.0
2020,Gifhorn,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03151,256.0
2020,Goslar,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03153,245.0
2020,Helmstedt,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03154,268.0
2020,Northeim,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03155,322.0
2020,Peine,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03157,315.0
2020,Wolfenbüttel,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03158,320.0
2020,Göttingen,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03159,243.0
2020,Statistische Region Braunschweig,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K031,259.0
2020,Hannover  Region,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03241,329.0
2020,"dav. Hannover, Lhst.",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03241001,330.0
2020,"dav. Hannover, Umland",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03241999,328.0
2020,Diepholz,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03251,250.0
2020,Hameln-Pyrmont,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03252,341.0
2020,Hildesheim,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03254,332.0
2020,Holzminden,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03255,259.0
2020,Nienburg (Weser),im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03256,314.0
2020,Schaumburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03257,304.0
2020,Statistische Region Hannover,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K032,321.0
2020,Celle,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03351,303.0
2020,Cuxhaven,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03352,270.0
2020,Harburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03353,252.0
2020,Lüchow-Dannenberg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03354,238.0
2020,Lüneburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03355,313.0
2020,Osterholz,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03356,258.0
2020,Rotenburg (Wümme),im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03357,199.0
2020,Heidekreis,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03358,185.0
2020,Stade,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03359,284.0
2020,Uelzen,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03360,257.0
2020,Verden,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03361,250.0
2020,Statistische Region Lüneburg,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K033,258.0
2020,"Delmenhorst, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03401,369.0
2020,Emden  Stadt,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03402,292.0
2020,"Oldenburg(Oldb), Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03403,334.0
2020,"Osnabrück, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03404,291.0
2020,"Wilhelmshaven, Stadt",im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03405,461.0
2020,Ammerland,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03451,260.0
2020,Aurich,im Alter von 18 bis unter 65 Jahren,Ausländerinnen und Ausländer,K03452,303.0
