Year,Gebietseinheit,Geschlecht,Aufenthaltstitel,Grund der Befristung,Unnamed: 5,GeoCode,Value
2016,Rotenburg (Wümme),weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03357,25
2016,Rotenburg (Wümme),insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03357,70
2016,Heidekreis,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03358,60
2016,Heidekreis,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03358,25
2016,Heidekreis,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03358,90
2016,Stade,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03359,120
2016,Stade,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03359,40
2016,Stade,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03359,160
2016,Uelzen,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03360,30
2016,Uelzen,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03360,25
2016,Uelzen,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03360,55
2016,Verden,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03361,35
2016,Verden,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03361,25
2016,Verden,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03361,60
2016,Statistische Region Lüneburg,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH033,655
2016,Statistische Region Lüneburg,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH033,355
2016,Statistische Region Lüneburg,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH033,1010
2016,"Delmenhorst, Stadt",männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03401,25
2016,"Delmenhorst, Stadt",weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03401,15
2016,"Delmenhorst, Stadt",insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03401,40
2016,Emden  Stadt,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03402,30
2016,Emden  Stadt,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03402,15
2016,Emden  Stadt,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03402,45
2016,"Oldenburg(Oldb), Stadt",männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03403,140
2016,"Oldenburg(Oldb), Stadt",weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03403,75
2016,"Oldenburg(Oldb), Stadt",insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03403,210
2016,"Wilhelmshaven, Stadt",männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03405,65
2016,"Wilhelmshaven, Stadt",weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03405,20
2016,"Wilhelmshaven, Stadt",insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03405,85
2016,Ammerland,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03451,35
2016,Ammerland,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03451,15
2016,Ammerland,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03451,50
2016,Aurich,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03452,60
2016,Aurich,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03452,30
2016,Aurich,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03452,90
2016,Cloppenburg,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03453,70
2016,Cloppenburg,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03453,25
2016,Cloppenburg,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03453,95
2016,Emsland,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03454,230
2016,Emsland,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03454,100
2016,Emsland,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03454,330
2016,Friesland,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03455,15
2016,Friesland,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03455,10
2016,Friesland,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03455,25
2016,Grafschaft Bentheim,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03456,65
2016,Grafschaft Bentheim,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03456,30
2016,Grafschaft Bentheim,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03456,95
2016,Leer,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03457,50
2016,Leer,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03457,30
2016,Leer,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03457,80
2016,Oldenburg,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03458,70
2016,Oldenburg,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03458,15
2016,Oldenburg,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03458,85
2016,Osnabrück,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03459,140
2016,Osnabrück,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03459,85
2016,Osnabrück,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03459,220
2016,Osnabrück,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03459,115
2016,Osnabrück,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03459,80
2016,Osnabrück,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03459,195
2016,Vechta,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03460,135
2016,Vechta,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03460,40
2016,Vechta,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03460,175
2016,Wesermarsch,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03461,40
2016,Wesermarsch,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03461,15
2016,Wesermarsch,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03461,55
2016,Wittmund,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03462,5
2016,Wittmund,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03462,5
2016,Wittmund,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03462,10
2016,Statistische Region Weser-Ems,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH034,1280
2016,Statistische Region Weser-Ems,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH034,605
2016,Statistische Region Weser-Ems,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH034,1885
2016,Niedersachsen,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH030,5350
2016,Niedersachsen,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH030,2490
2016,Niedersachsen,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH030,7840
2015,"Braunschweig, Stadt",männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03101,445
2015,"Braunschweig, Stadt",weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03101,165
2015,"Braunschweig, Stadt",insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03101,605
2015,"Salzgitter, Stadt",männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03102,50
2015,"Salzgitter, Stadt",weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03102,5
2015,"Salzgitter, Stadt",insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03102,55
2015,"Wolfsburg, Stadt",männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03103,460
2015,"Wolfsburg, Stadt",weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03103,95
2015,"Wolfsburg, Stadt",insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03103,555
2015,Gifhorn,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03151,95
2015,Gifhorn,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03151,35
2015,Gifhorn,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03151,130
2015,Goslar,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03153,95
2015,Goslar,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03153,40
2015,Goslar,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03153,135
2015,Helmstedt,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03154,35
2015,Helmstedt,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03154,15
2015,Helmstedt,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03154,50
2015,Northeim,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03155,40
2015,Northeim,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03155,30
2015,Northeim,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03155,75
2015,Peine,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03157,20
2015,Peine,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03157,10
2015,Peine,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03157,30
2015,Wolfenbüttel,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03158,35
2015,Wolfenbüttel,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03158,20
2015,Wolfenbüttel,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03158,55
2015,Göttingen,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03159,345
2015,Göttingen,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03159,190
2015,Göttingen,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03159,535
2015,Statistische Region Braunschweig,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH031,1615
2015,Statistische Region Braunschweig,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH031,605
2015,Statistische Region Braunschweig,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH031,2220
2015,Hannover  Region,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03241,1150
2015,Hannover  Region,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03241,625
2015,Hannover  Region,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03241,1775
2015,Diepholz,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03251,30
2015,Diepholz,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03251,20
2015,Diepholz,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03251,50
2015,Hameln-Pyrmont,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03252,45
2015,Hameln-Pyrmont,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03252,30
2015,Hameln-Pyrmont,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03252,70
2015,Hildesheim,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03254,170
2015,Hildesheim,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03254,60
2015,Hildesheim,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03254,230
2015,Holzminden,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03255,25
2015,Holzminden,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03255,15
2015,Holzminden,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03255,45
2015,Nienburg (Weser),männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03256,25
2015,Nienburg (Weser),weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03256,20
2015,Nienburg (Weser),insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03256,45
2015,Schaumburg,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03257,20
2015,Schaumburg,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03257,10
2015,Schaumburg,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03257,30
2015,Statistische Region Hannover,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH032,1465
2015,Statistische Region Hannover,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH032,780
2015,Statistische Region Hannover,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH032,2245
2015,Celle,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03351,90
2015,Celle,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03351,25
2015,Celle,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03351,115
2015,Cuxhaven,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03352,80
2015,Cuxhaven,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03352,20
2015,Cuxhaven,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03352,100
2015,Harburg,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03353,55
2015,Harburg,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03353,65
2015,Harburg,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03353,120
2015,Lüchow-Dannenberg,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03354,10
2015,Lüchow-Dannenberg,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03354,10
2015,Lüchow-Dannenberg,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03354,20
2015,Lüneburg,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03355,595
2015,Lüneburg,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03355,335
2015,Lüneburg,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03355,925
2015,Lüneburg,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03355,70
2015,Lüneburg,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03355,50
2015,Lüneburg,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03355,115
2015,Osterholz,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03356,20
2015,Osterholz,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03356,10
2015,Osterholz,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03356,35
2015,Rotenburg (Wümme),männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03357,45
2015,Rotenburg (Wümme),weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03357,30
2015,Rotenburg (Wümme),insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03357,75
2015,Heidekreis,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03358,65
2015,Heidekreis,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03358,45
2015,Heidekreis,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03358,110
2015,Stade,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03359,110
2015,Stade,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03359,35
2015,Stade,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03359,145
2015,Uelzen,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03360,30
2015,Uelzen,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03360,25
2015,Uelzen,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03360,50
2015,Verden,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03361,25
2015,Verden,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03361,20
2015,Verden,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03361,40
2015,Statistische Region Lüneburg,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH033,595
2015,Statistische Region Lüneburg,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH033,335
2015,Statistische Region Lüneburg,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH033,925
2015,"Delmenhorst, Stadt",männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03401,20
2015,"Delmenhorst, Stadt",weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03401,15
2015,"Delmenhorst, Stadt",insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03401,35
2015,Emden  Stadt,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03402,35
2015,Emden  Stadt,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03402,15
2015,Emden  Stadt,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03402,45
2015,"Oldenburg(Oldb), Stadt",männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03403,140
2015,"Oldenburg(Oldb), Stadt",weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03403,60
2015,"Oldenburg(Oldb), Stadt",insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03403,200
2015,"Osnabrück, Stadt",männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03404,105
2015,"Osnabrück, Stadt",weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03404,75
2015,"Osnabrück, Stadt",insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03404,180
2015,"Wilhelmshaven, Stadt",männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03405,55
2015,"Wilhelmshaven, Stadt",weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03405,10
2015,"Wilhelmshaven, Stadt",insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03405,65
2015,Ammerland,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03451,25
2015,Ammerland,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03451,15
2015,Ammerland,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03451,40
2015,Aurich,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03452,40
2015,Aurich,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03452,20
2015,Aurich,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03452,60
2015,Cloppenburg,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03453,50
2015,Cloppenburg,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03453,25
2015,Cloppenburg,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03453,70
2015,Emsland,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03454,185
2015,Emsland,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03454,95
2015,Emsland,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03454,280
2015,Friesland,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03455,10
2015,Friesland,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03455,10
2015,Friesland,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03455,15
2015,Grafschaft Bentheim,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03456,40
2015,Grafschaft Bentheim,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03456,20
2015,Grafschaft Bentheim,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03456,60
2015,Leer,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03457,45
2015,Leer,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03457,20
2015,Leer,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03457,60
2015,Oldenburg,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03458,40
2015,Oldenburg,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03458,10
2015,Oldenburg,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03458,50
2015,Osnabrück,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03459,95
2015,Osnabrück,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03459,75
2015,Osnabrück,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03459,170
2015,Vechta,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03460,90
2015,Vechta,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03460,35
2015,Vechta,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03460,125
2015,Wesermarsch,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03461,15
2015,Wesermarsch,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03461,15
2015,Wesermarsch,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03461,30
2015,Wittmund,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03462,5
2015,Wittmund,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03462,5
2015,Wittmund,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03462,10
2015,Statistische Region Weser-Ems,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH034,990
2015,Statistische Region Weser-Ems,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH034,515
2015,Statistische Region Weser-Ems,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH034,1505
2015,Niedersachsen,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH030,4665
2015,Niedersachsen,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH030,2230
2015,Niedersachsen,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH030,6895
2014,"Braunschweig, Stadt",männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03101,430
2014,"Braunschweig, Stadt",weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03101,150
2014,"Braunschweig, Stadt",insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03101,580
2014,"Salzgitter, Stadt",männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03102,55
2014,"Salzgitter, Stadt",weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03102,10
2014,"Salzgitter, Stadt",insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03102,70
2014,"Wolfsburg, Stadt",männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03103,410
2014,"Wolfsburg, Stadt",weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03103,85
2014,"Wolfsburg, Stadt",insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03103,495
2014,Gifhorn,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03151,75
2014,Gifhorn,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03151,30
2014,Gifhorn,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03151,105
2014,Goslar,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03153,85
2014,Goslar,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03153,35
2014,Goslar,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03153,120
2014,Helmstedt,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03154,30
2014,Helmstedt,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03154,10
2014,Helmstedt,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03154,40
2014,Northeim,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03155,40
2014,Northeim,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03155,25
2014,Northeim,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03155,65
2014,Peine,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03157,10
2014,Peine,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03157,10
2014,Peine,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03157,20
2014,Wolfenbüttel,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03158,30
2014,Wolfenbüttel,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03158,10
2014,Wolfenbüttel,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03158,45
2014,Göttingen,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03159,315
2014,Göttingen,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03159,175
2014,Göttingen,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03159,490
2014,Statistische Region Braunschweig,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH031,1480
2014,Statistische Region Braunschweig,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH031,540
2014,Statistische Region Braunschweig,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH031,2025
2014,Hannover  Region,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03241,1035
2014,Hannover  Region,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03241,505
2014,Hannover  Region,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03241,1540
2014,Diepholz,männlich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03251,30
2014,Diepholz,weiblich,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03251,15
2014,Diepholz,insgesamt,zeitlich befristet,zum Zweck der Erwerbstätigkeit,,RH03251,45
