Year,Gebietseinheit,Geschlecht,Grund der Befristung,GeoCode,Value
2013,Goslar,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03153,14.0221402214022
2013,Goslar,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03153,18.1818181818182
2013,Goslar,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03153,15.5982905982906
2013,Helmstedt,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03154,28.8135593220339
2013,Helmstedt,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03154,22.8070175438596
2013,Helmstedt,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03154,26.7241379310345
2013,Northeim,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03155,45.045045045045
2013,Northeim,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03155,41.9117647058824
2013,Northeim,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03155,43.3198380566802
2013,Peine,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03157,32.8767123287671
2013,Peine,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03157,26.9461077844311
2013,Peine,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03157,29.7124600638978
2013,Wolfenbüttel,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03158,28.0373831775701
2013,Wolfenbüttel,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03158,29.8076923076923
2013,Wolfenbüttel,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03158,29.2452830188679
2013,Göttingen,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03159,16.8634064080944
2013,Göttingen,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03159,15.3013910355487
2013,Göttingen,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03159,16.0483870967742
2013,Statistische Region Braunschweig,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K031,19.1598799828547
2013,Statistische Region Braunschweig,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K031,18.2008368200837
2013,Statistische Region Braunschweig,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K031,18.6745712470887
2013,Hannover  Region,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03241,21.1726384364821
2013,Hannover  Region,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03241,16.5367254821502
2013,Hannover  Region,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03241,18.7091146969036
2013,Diepholz,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03251,37.8205128205128
2013,Diepholz,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03251,33.1521739130435
2013,Diepholz,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03251,35
2013,Hameln-Pyrmont,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03252,24.1379310344828
2013,Hameln-Pyrmont,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03252,21.2871287128713
2013,Hameln-Pyrmont,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03252,22.6063829787234
2013,Hildesheim,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03254,34.2756183745583
2013,Hildesheim,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03254,28.8888888888889
2013,Hildesheim,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03254,31.438127090301
2013,Holzminden,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03255,25.9259259259259
2013,Holzminden,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03255,23.8095238095238
2013,Holzminden,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03255,24.7863247863248
2013,Nienburg (Weser),männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03256,39.4230769230769
2013,Nienburg (Weser),weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03256,32.520325203252
2013,Nienburg (Weser),insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03256,35.2422907488987
2013,Schaumburg,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03257,30.4347826086957
2013,Schaumburg,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03257,23.0263157894737
2013,Schaumburg,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03257,26.2172284644195
2013,Statistische Region Hannover,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K032,24.4810543657331
2013,Statistische Region Hannover,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K032,19.7584124245039
2013,Statistische Region Hannover,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K032,21.9441031941032
2013,Celle,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03351,30.7228915662651
2013,Celle,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03351,32.3076923076923
2013,Celle,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03351,31.5789473684211
2013,Cuxhaven,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03352,34.7826086956522
2013,Cuxhaven,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03352,32.3741007194245
2013,Cuxhaven,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03352,33.9350180505415
2013,Harburg,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03353,19.3396226415094
2013,Harburg,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03353,14.3911439114391
2013,Harburg,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03353,16.5631469979296
2013,Lüchow-Dannenberg,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03354,40.9090909090909
2013,Lüchow-Dannenberg,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03354,37.037037037037
2013,Lüchow-Dannenberg,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03354,38.7755102040816
2013,Lüneburg,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03355,28.3667621776504
2013,Lüneburg,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03355,25.6265664160401
2013,Lüneburg,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03355,26.9050802139037
2013,Lüneburg,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03355,26.2411347517731
2013,Lüneburg,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03355,21.2290502793296
2013,Lüneburg,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03355,23.4375
2013,Osterholz,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03356,34.0425531914894
2013,Osterholz,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03356,32.7586206896552
2013,Osterholz,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03356,33.3333333333333
2013,Rotenburg (Wümme),männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03357,30.5555555555556
2013,Rotenburg (Wümme),weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03357,28.6885245901639
2013,Rotenburg (Wümme),insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03357,29.5652173913043
2013,Heidekreis,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03358,30.718954248366
2013,Heidekreis,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03358,30.4635761589404
2013,Heidekreis,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03358,31.023102310231
2013,Stade,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03359,19.7802197802198
2013,Stade,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03359,17.1270718232044
2013,Stade,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03359,18.1818181818182
2013,Uelzen,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03360,35.1851851851852
2013,Uelzen,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03360,27.5862068965517
2013,Uelzen,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03360,30.3571428571429
2013,Verden,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03361,34.9206349206349
2013,Verden,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03361,30.379746835443
2013,Verden,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03361,32.0422535211268
2013,Statistische Region Lüneburg,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K033,28.3667621776504
2013,Statistische Region Lüneburg,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K033,25.6265664160401
2013,Statistische Region Lüneburg,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K033,26.9050802139037
2013,Delmenhorst  Stadt,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03401,28.2258064516129
2013,Delmenhorst  Stadt,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03401,22.6950354609929
2013,Delmenhorst  Stadt,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03401,24.9056603773585
2013,Emden  Stadt,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03402,17.910447761194
2013,Emden  Stadt,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03402,17.5438596491228
2013,Emden  Stadt,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03402,17.741935483871
2013,Oldenburg(Oldb)  Stadt,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03403,22.7272727272727
2013,Oldenburg(Oldb)  Stadt,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03403,21.3523131672598
2013,Oldenburg(Oldb)  Stadt,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03403,21.7973231357553
2013,Osnabrück  Stadt,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03404,14.7058823529412
2013,Osnabrück  Stadt,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03404,10.0890207715134
2013,Osnabrück  Stadt,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03404,12.1311475409836
2013,Wilhelmshaven  Stadt,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03405,26.3736263736264
2013,Wilhelmshaven  Stadt,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03405,23.7113402061856
2013,Wilhelmshaven  Stadt,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03405,24.468085106383
2013,Ammerland,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03451,44.9275362318841
2013,Ammerland,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03451,35.3658536585366
2013,Ammerland,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03451,39.7350993377483
2013,Aurich,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03452,46.9230769230769
2013,Aurich,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03452,40.9722222222222
2013,Aurich,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03452,43.7956204379562
2013,Cloppenburg,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03453,30.7692307692308
2013,Cloppenburg,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03453,25.2941176470588
2013,Cloppenburg,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03453,28.1150159744409
2013,Emsland,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03454,30.6930693069307
2013,Emsland,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03454,25.4310344827586
2013,Emsland,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03454,27.8801843317972
2013,Friesland,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03455,45.8333333333333
2013,Friesland,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03455,43.3962264150943
2013,Friesland,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03455,44.5544554455446
2013,Grafschaft Bentheim,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03456,32.3529411764706
2013,Grafschaft Bentheim,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03456,27.8260869565217
2013,Grafschaft Bentheim,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03456,29.9539170506912
2013,Leer,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03457,34.7368421052632
2013,Leer,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03457,29.4642857142857
2013,Leer,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03457,31.8840579710145
2013,Oldenburg,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03458,36.0824742268041
2013,Oldenburg,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03458,30.5084745762712
2013,Oldenburg,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03458,33.1775700934579
2013,Osnabrück,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03459,25.9615384615385
2013,Osnabrück,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03459,21.7898832684825
2013,Osnabrück,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03459,23.6559139784946
2013,Vechta,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03460,28.7292817679558
2013,Vechta,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03460,24.2718446601942
2013,Vechta,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03460,26.3565891472868
2013,Wesermarsch,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03461,35.2112676056338
2013,Wesermarsch,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03461,24.6575342465753
2013,Wesermarsch,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03461,29.8611111111111
2013,Wittmund,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03462,30.4347826086957
2013,Wittmund,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03462,27.2727272727273
2013,Wittmund,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03462,28.5714285714286
2013,Statistische Region Weser-Ems,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K034,28.8683602771363
2013,Statistische Region Weser-Ems,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K034,24.1626794258373
2013,Statistische Region Weser-Ems,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K034,26.3371844244758
2013,Niedersachsen,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K030,24.7508119610259
2013,Niedersachsen,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K030,21.4300040112315
2013,Niedersachsen,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K030,23.004073858526
2012,Braunschweig  Stadt,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03101,5.88235294117647
2012,Braunschweig  Stadt,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03101,5.42299349240781
2012,Braunschweig  Stadt,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03101,5.66239316239316
2012,Salzgitter  Stadt,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03102,16.9491525423729
2012,Salzgitter  Stadt,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03102,13.6150234741784
2012,Salzgitter  Stadt,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03102,15.3846153846154
2012,Wolfsburg  Stadt,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03103,26.6968325791855
2012,Wolfsburg  Stadt,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03103,24.7863247863248
2012,Wolfsburg  Stadt,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03103,25.7142857142857
2012,Gifhorn,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03151,19.5488721804511
2012,Gifhorn,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03151,17.3076923076923
2012,Gifhorn,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03151,18.3391003460208
2012,Goslar,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03153,12.156862745098
2012,Goslar,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03153,17.0984455958549
2012,Goslar,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03153,14.2857142857143
2012,Helmstedt,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03154,34.5454545454545
2012,Helmstedt,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03154,27.1186440677966
2012,Helmstedt,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03154,30.7017543859649
2012,Northeim,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03155,41.3223140495868
2012,Northeim,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03155,38.6861313868613
2012,Northeim,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03155,39.922480620155
2012,Peine,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03157,31.5789473684211
2012,Peine,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03157,25.9668508287293
2012,Peine,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03157,28.5285285285285
2012,Wolfenbüttel,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03158,29
2012,Wolfenbüttel,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03158,30.6122448979592
2012,Wolfenbüttel,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03158,30.3030303030303
2012,Göttingen,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03159,17.5627240143369
2012,Göttingen,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03159,15.9802306425041
2012,Göttingen,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03159,16.7381974248927
2012,Statistische Region Braunschweig,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K031,18.5943060498221
2012,Statistische Region Braunschweig,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K031,17.7929854576561
2012,Statistische Region Braunschweig,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K031,18.1897491821156
2012,Hannover  Region,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03241,18.8372093023256
2012,Hannover  Region,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03241,15.4541718043568
2012,Hannover  Region,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03241,17.0412393628628
2012,Diepholz,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03251,36.6666666666667
2012,Diepholz,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03251,32.4607329842932
2012,Diepholz,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03251,34.3108504398827
2012,Hameln-Pyrmont,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03252,21.0227272727273
2012,Hameln-Pyrmont,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03252,18.2266009852217
2012,Hameln-Pyrmont,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03252,19.5250659630607
2012,Hildesheim,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03254,32.9749103942652
2012,Hildesheim,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03254,27.4247491638796
2012,Hildesheim,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03254,30.1038062283737
2012,Holzminden,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03255,25
2012,Holzminden,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03255,20
2012,Holzminden,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03255,21.7741935483871
2012,Nienburg (Weser),männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03256,34.2857142857143
2012,Nienburg (Weser),weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03256,27.7777777777778
2012,Nienburg (Weser),insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03256,30.7359307359307
2012,Schaumburg,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03257,26.4462809917355
2012,Schaumburg,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03257,21.9512195121951
2012,Schaumburg,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03257,23.7762237762238
2012,Statistische Region Hannover,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K032,22.1052631578947
2012,Statistische Region Hannover,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K032,18.385521401896
2012,Statistische Region Hannover,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K032,20.119613556203
2012,Celle,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03351,29.940119760479
2012,Celle,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03351,31.9148936170213
2012,Celle,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03351,30.9859154929577
2012,Cuxhaven,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03352,38.1294964028777
2012,Cuxhaven,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03352,33.3333333333333
2012,Cuxhaven,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03352,35.3790613718412
2012,Harburg,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03353,18.0555555555556
2012,Harburg,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03353,14.0221402214022
2012,Harburg,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03353,15.8110882956879
2012,Lüchow-Dannenberg,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03354,35
2012,Lüchow-Dannenberg,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03354,33.3333333333333
2012,Lüchow-Dannenberg,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03354,34.0909090909091
2012,Lüneburg,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03355,28.448275862069
2012,Lüneburg,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03355,24.9215317011927
2012,Lüneburg,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03355,26.5326633165829
2012,Lüneburg,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03355,26.530612244898
2012,Lüneburg,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03355,20.7650273224044
2012,Lüneburg,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03355,23.4042553191489
2012,Osterholz,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03356,35.1063829787234
2012,Osterholz,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03356,31.3559322033898
2012,Osterholz,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03356,32.8638497652582
2012,Rotenburg (Wümme),männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03357,33.6363636363636
2012,Rotenburg (Wümme),weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03357,32.2033898305085
2012,Rotenburg (Wümme),insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03357,32.8947368421053
2012,Heidekreis,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03358,29.6052631578947
2012,Heidekreis,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03358,28.8590604026846
2012,Heidekreis,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03358,29.5681063122924
2012,Stade,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03359,19.0184049079755
2012,Stade,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03359,16.304347826087
2012,Stade,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03359,17.5792507204611
2012,Uelzen,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03360,30.188679245283
2012,Uelzen,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03360,25
2012,Uelzen,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03360,27.6785714285714
2012,Verden,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03361,33.587786259542
2012,Verden,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03361,27.9503105590062
2012,Verden,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03361,30.4794520547945
2012,Statistische Region Lüneburg,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K033,28.448275862069
2012,Statistische Region Lüneburg,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K033,24.9215317011927
2012,Statistische Region Lüneburg,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K033,26.5326633165829
2012,Delmenhorst  Stadt,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03401,25.6
2012,Delmenhorst  Stadt,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03401,21.1267605633803
2012,Delmenhorst  Stadt,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03401,23.2209737827715
2012,Emden  Stadt,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03402,14.5161290322581
2012,Emden  Stadt,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03402,12.962962962963
2012,Emden  Stadt,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03402,13.7931034482759
2012,Oldenburg(Oldb)  Stadt,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03403,17.9487179487179
2012,Oldenburg(Oldb)  Stadt,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03403,18.3745583038869
2012,Oldenburg(Oldb)  Stadt,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03403,18.3752417794971
2012,Osnabrück  Stadt,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03404,12.2676579925651
2012,Osnabrück  Stadt,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03404,8.40579710144928
2012,Osnabrück  Stadt,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03404,10.1141924959217
2012,Wilhelmshaven  Stadt,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03405,22.7722772277228
2012,Wilhelmshaven  Stadt,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03405,23.2323232323232
2012,Wilhelmshaven  Stadt,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03405,23.5
2012,Ammerland,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03451,42.4657534246575
2012,Ammerland,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03451,35.0649350649351
2012,Ammerland,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03451,38.6666666666667
2012,Aurich,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03452,45.3846153846154
2012,Aurich,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03452,40.1360544217687
2012,Aurich,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03452,42.5992779783394
2012,Cloppenburg,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03453,32.6666666666667
2012,Cloppenburg,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03453,27.0114942528736
2012,Cloppenburg,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03453,29.4117647058824
2012,Emsland,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03454,28.8461538461538
2012,Emsland,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03454,21.9409282700422
2012,Emsland,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03454,25.2252252252252
2012,Friesland,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03455,41.5094339622642
2012,Friesland,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03455,41.0714285714286
2012,Friesland,insgesamt,völkerrechtliche o. humnitäre o.politische Gründe,K03455,41.2844036697248
2012,Grafschaft Bentheim,männlich,völkerrechtliche o. humnitäre o.politische Gründe,K03456,32.6732673267327
2012,Grafschaft Bentheim,weiblich,völkerrechtliche o. humnitäre o.politische Gründe,K03456,26.890756302521
